15084	0	0	1	0.5	1	0.5
15085	0	0	1	0	0	0
15086	0	0	0	0	0	0
15090	1	1	0	0.5	0.5	0
15091	0	0	1	0.5	1	0
15092	0	1	0	0.5	0.5	0.5
15094	0	0	1	0.5	0.5	0.5
15095	0	1	0	0	0	0
15100	0	0	1	0	0	0
15105	0	0	0	0	1	0
15106	0	0	0	0.5	0	0
15122	0	0	0	0.5	0	0
15130	0	1	1	0	0	0
15150	0	0	1	0	0	0
15170	1	1	1	0.5	0	0
15171	0	0	1	0	0	0
15183	0	0	1	0.5	0	0
15191	0	0	1	1	0.5	0
15217	0	0	1	0	0.5	0
15222	0	0	1	0.5	0.5	0
15373	0	1	0	1	0	0
15380	0	1	0	0.5	0	0
15382	1	1	0	0	0	0
15383	1	1	0	1	0.5	0.5
15384	0	1	0	0.5	0.5	0.5
15387	0	1	0	0.5	0	0
15390	0	0	1	0.5	0.5	0
15391	0	0	0	0.5	0.5	0.5
15393	0	0	0	0.5	1	0
15398	0	0	1	0.5	1	0
15400	0	0	0	0	0	0
15429	0	0	1	0	0	0
15431	0	1	1	0	0	0
15432	0	1	1	0	0	0
15447	1	1	1	0	0	0
15449	1	1	1	0	0	0
15453	1	0	1	0.5	0	0.5
15454	0	0	1	1	0	0
15455	0	0	0	1	0.5	1
15457	0	1	0	0.5	0	0.5
