14875	0	0	0	0	0	0
14888	0	0	0	0	0	0
15174	1	1	1	0	0	0.5
15181	0	0	1	0.5	1	1
15182	1	1	1	0.5	0.5	1
15184	0	1	1	0	0	1
15186	1	1	1	0.5	0	0.5
15189	0	0	1	0	0	0
15190	0	1	1	0.5	0	1
15195	0	0	0	0	0	0
15200	0	0	0	0.5	0.5	1
15201	1	0	1	0.5	0.5	0.5
15202	0	0	1	0.5	0.5	0.5
15203	1	1	1	0.5	0	0.5
15204	0	0	1	0	0	0
15222	0	1	1	1	0	0.5
15224	1	1	1	1	0	1
15225	0	0	1	1	0	0.5
15227	0	1	1	1	0	1
15244	1	0	1	0.5	0	0.5
15247	1	0	1	1	0	0.5
15248	1	1	1	1	0	0.5
15249	1	1	0	0.5	0	0.5
15250	1	1	0	1	0	0.5
15251	1	0	1	0.5	0.5	0
15252	1	1	1	0.5	0	0.5
15253	0	0	1	0.5	0	0.5
15254	0	0	1	0	0	1
15255	0	0	1	0	0	0
15256	0	0	0	0.5	0	0.5
15258	0	0	1	0.5	0	0.5
15259	0	0	1	0.5	0	1
15285	0	0	1	1	0	1
15289	0	0	0	0.5	0	1
15290	0	0	1	1	0	1
15291	0	0	1	0	0	0
15300	0	1	1	0	0	0
15301	0	0	1	0	0	0
15302	0	0	1	1	0	0
15303	1	1	1	1	0	0.5
15304	1	1	0	1	0.5	0.5
15305	0	0	1	0	0	0
15306	0	0	1	1	1	0
15308	1	0	1	0.5	0.5	0.5
15309	1	1	1	0.5	0	0.5
15310	1	1	1	0.5	0	0.5
15313	1	1	1	1	0	0.5
15314	1	1	1	1	0	0.5
15315	0	0	1	1	0	1
15317	0	1	1	0	0	0
15322	0	0	0	0	0	0
15323	1	1	1	0.5	0	0.5
15324	1	0	1	1	0.5	0.5
15325	0	0	1	1	0.5	1
15328	0	0	1	1	0.5	0.5
15329	0	0	0	0	0	0
15330	0	0	0	1	0	1
15331	0	0	0	1	0	1
15333	0	1	1	1	0	1
15336	0	0	1	0	0	0
15337	1	1	1	1	0	0.5
15338	1	1	1	1	0	1
15339	0	0	0	1	0	0
15341	0	0	1	1	0	0
15342	0	0	1	1	0.5	0.5
15343	0	0	1	1	0.5	0.5
15344	1	0	1	0.5	0	0.5
15345	0	0	1	0	0.5	0.5
15348	0	0	1	0	0	0
15349	0	1	1	1	0.5	0.5
15350	1	1	1	1	0.5	0.5
15351	1	0	1	0	1	1
15352	0	0	1	0	0	0
15355	0	0	1	0	0	0.5
15356	0	0	1	1	0.5	0.5
15357	1	1	1	0	0	1
15360	0	0	1	0	0	0
15361	0	0	1	0	0	0
15364	1	1	1	1	0	1
15365	0	0	1	1	0	0.5
15366	1	1	1	0.5	0	0.5
15367	0	0	1	0.5	0.5	0.5
15380	0	0	1	0.5	0	0
15382	0	0	1	1	0.5	0.5
15383	0	0	1	0.5	0.5	0
15384	1	0	1	0.5	0	0.5
15385	1	1	0	1	0.5	1
15386	0	0	0	1	0	0.5
15387	0	0	1	0.5	0	1
15388	0	0	1	0	0	0
15389	0	1	0	1	0	0.5
15390	1	1	1	1	0.5	1
15392	0	0	1	1	0	1
15393	0	0	1	0.5	0	0.5
15394	0	0	1	0	0.5	1
15395	0	0	1	0	0	0
15399	0	0	0	0.5	0	0.5
15401	0	0	1	0	0.5	0.5
15406	0	0	1	0.5	0	0.5
15407	1	1	1	1	0	0.5
15408	1	1	1	0.5	0	0.5
15416	0	0	1	0	0	0
15417	0	0	1	1	0	0
15418	0	0	0	0.5	0	1
15419	0	1	1	1	0	1
