14565	0	0	1	0.5	0	0.5
14566	0	0	1	0	0	0
14587	1	1	1	0.5	0	0
14588	0	0	0	0.5	0.5	0
15105	0	0	1	0	0	0
15409	1	1	1	0	0	0
15412	1	1	1	0	0	0.5
15413	0	1	1	0	0	0
15431	0	1	1	0	0	0
15487	0	0	1	0	0	0
15490	0	0	1	0	0	0
15492	1	1	0	1	0	0
15507	0	0	0	1	0	1
15522	1	1	0	0	0	0
15579	0	0	1	0.5	0	0
15598	0	0	1	0	0	0.5
15609	1	1	0	0	0	0
15647	1	1	0	0	0	0
15664	1	1	0	0	0	0
15842	0	0	1	0	0	0
15843	1	1	0	0	0	0
15855	1	1	0	0	0	1
15857	0	1	0	0	0	0
15858	0	0	1	0	0	0
15862	1	1	0	0	0	0
15863	0	0	0	0	0	0
15868	1	1	0	0	0	1
15885	1	1	0	0.5	0	0.5
15996	0	0	0	0	0	0
16161	1	1	1	0	0	0
16177	1	1	1	0	0	0
16178	0	0	1	1	0	0
16192	1	1	1	0	0	0
