15407	0	0	0	0	1	0.5
15408	1	1	0	0.5	0.5	0.5
15409	1	1	0	0.5	0.5	0.5
15410	1	0	1	0.5	1	0.5
15416	0	0	0	0.5	1	0.5
15417	1	1	0	0.5	0	0.5
15418	0	1	0	0.5	0.5	0.5
15419	0	0	0	1	1	1
15420	1	0	1	0.5	1	1
15421	1	0	1	0	1	0.5
15423	0	0	0	0	0	0
15446	1	1	0	0.5	1	0.5
15447	0	0	1	0	0	0
15448	1	1	1	0.5	0.5	0.5
15449	1	1	0	1	0.5	0.5
15450	1	1	1	0.5	0.5	0.5
15451	1	1	0	0.5	1	1
15452	1	0	1	0.5	0.5	0.5
15453	1	1	1	1	0.5	0.5
15455	0	0	0	0.5	0.5	0.5
15456	1	0	1	0.5	1	0.5
15457	1	0	1	0.5	1	0.5
15458	1	0	1	0.5	1	0.5
15459	1	0	1	0.5	1	0.5
15460	1	0	1	1	1	0.5
15461	1	0	1	0	1	0
15462	1	0	1	0.5	1	0.5
15463	1	0	1	0.5	1	0.5
15464	1	1	1	0	1	1
15478	0	0	1	0	0	0
15479	0	0	1	0	0	0
15480	0	0	0	0	0	0
15481	0	0	0	0	0	0
15509	0	0	0	0	0	0
15536	0	1	1	0	0	0
15537	1	1	1	0	0	0
15539	1	1	0	0.5	0	0
15541	0	0	0	0.5	0.5	1
15564	0	0	1	0.5	1	0.5
15565	0	0	1	0	0	0
15566	0	0	0	0	0	0
15567	0	0	1	0	0	0
15568	0	0	1	0	0	0
15569	0	1	0	0.5	0.5	0.5
15570	0	0	1	0	0	0
15577	0	0	1	0	0	0
15580	0	0	0	0	0	0
15582	1	1	1	1	1	0.5
15583	1	1	0	0.5	1	0
15584	1	0	1	1	1	0.5
15585	1	1	0	0	1	1
15586	1	0	1	0	1	0.5
15587	0	1	0	0	0.5	1
15588	1	1	1	1	0.5	0.5
15589	0	0	1	0.5	0.5	0.5
15590	0	0	0	0.5	0.5	0.5
15592	1	1	0	0	0	0
15593	1	1	1	0.5	0.5	0.5
15594	0	0	1	0.5	1	0.5
15595	0	0	1	1	0	1
15598	0	0	1	1	1	1
15601	0	1	0	0.5	1	0.5
15602	0	1	0	0.5	0.5	0.5
15609	1	1	1	0.5	0.5	0.5
15610	0	0	0	0	0	0
15621	0	0	0	0.5	0.5	1
15623	0	0	1	1	0.5	0.5
15624	1	1	0	0	0.5	1
