15107	0	1	0	0	0	0
15108	1	1	1	0	1	0
15109	1	1	0	0	0	0
15110	0	0	1	0	0	0
15111	1	0	1	0.5	1	0
15112	1	1	1	0.5	1	0
15113	1	1	1	1	1	0
15114	1	1	1	1	1	0
15115	1	1	0	0.5	1	1
15116	1	1	0	0	0	0
15117	1	1	1	0.5	1	0
15118	1	0	1	0.5	1	0
15119	1	1	0	0	0	0
15120	1	1	0	0	0	0
15122	1	1	1	0	0	0
15123	0	1	1	0	0	0
15124	0	0	1	0	0	0
15127	1	1	0	0.5	0.5	0
15128	1	1	0	0.5	0.5	0
15129	1	1	1	0	0	0
15130	1	1	0	0	0.5	1
15131	1	0	1	0	0.5	0.5
15132	1	1	1	0	0	0
15133	0	0	1	0	0	0
15134	0	0	0	0	0	0
15135	0	1	0	0	0	0
15136	1	1	1	0.5	1	0
15137	1	0	1	0.5	0.5	0
15138	1	1	1	0	0	0
15139	1	1	0	0	0	0
15140	1	1	0	0	0	1
15141	0	0	0	0	0	0
15142	1	1	0	0	0	0
15143	1	1	0	0	0	0
15145	1	1	0	0	0	0
15146	1	1	1	0	0	0
15147	0	0	1	0	0	0
15148	1	1	0	0	0	0
15149	1	1	0	0	0.5	0
15150	1	1	1	0	0	0
15151	1	1	0	0	0.5	1
15152	0	0	0	0	0	0
15153	1	1	0	0	0	0
15154	1	1	0	0	0	0
15155	1	1	0	0	0	0
15156	1	1	0	0	0	0
15157	1	1	0	0.5	0	1
15159	1	1	1	0	0.5	0
15160	1	1	0	0	0	0
15162	1	1	0	0	0	0
15163	1	0	1	0	1	0
15164	1	1	1	0	0	0
15165	1	1	1	0	0	0
15166	1	1	1	0.5	0.5	0
15167	1	1	1	0	0.5	0
15168	1	1	0	0	0	1
15169	0	0	1	0	0	0
15170	1	1	1	1	1	0
15171	1	0	1	0	1	0
15172	1	1	1	0	0	0
15173	1	1	1	0	0.5	0
15174	1	1	0	0	0	0
15176	1	1	0	0	0	0
15177	1	1	0	0	0	1
15178	1	1	1	0	0.5	0
15179	1	1	1	0	0.5	0
15180	1	0	1	0	1	0.5
15181	1	1	1	0	0.5	0
15182	1	1	1	0	0.5	0.5
15183	1	0	1	0	1	0.5
15184	0	0	1	0	0	0
15185	1	1	1	0.5	0.5	0
15186	0	0	1	0	0.5	0
15187	1	1	1	0	1	0.5
15188	1	0	1	0	0.5	0
15189	1	1	1	0	0	0
15190	1	1	0	0	0.5	0.5
15191	1	1	1	0	0	0
15192	1	1	1	0	0	1
15193	1	1	0	0	0	0.5
15194	1	1	1	0.5	0	0
15195	1	1	1	0.5	0.5	0.5
15196	1	1	1	0	1	0
15197	1	1	1	0	0	0
15198	1	1	1	0	0.5	0
15199	1	1	1	0	0	1
15200	0	1	1	0	0	0
15201	0	0	1	0	0.5	0
15202	1	0	1	0	0.5	0.5
15203	1	1	1	0	0	0.5
15204	1	1	1	0	0	0
15205	1	1	1	0.5	0	0
15206	1	1	1	0.5	0.5	0
15207	1	1	0	0.5	0	0.5
15208	1	1	0	0.5	1	0.5
15209	1	1	0	0	0	1
15210	1	1	1	0	0	0
15211	1	1	0	0	0	1
15212	0	1	0	0	0	0
15213	1	1	0	0.5	0.5	1
15214	1	1	1	0	0	0
15215	1	1	0	0	0	0.5
15216	1	1	1	0	0	0
15217	1	1	1	0	0	0
15218	1	1	0	1	0.5	0.5
15219	1	1	1	0	0.5	0.5
15221	1	1	0	0	0.5	1
15222	1	0	0	0.5	1	0
15223	1	1	0	0	0	0
15224	1	1	0	0	0.5	1
15225	1	1	1	0	0.5	0
15226	1	1	0	0	0.5	1
