14905	0	0	0	0	0	0
14906	0	1	0	0.5	1	1
14907	1	1	0	0.5	1	1
14908	0	0	0	1	1	1
14909	1	1	0	1	1	1
14912	0	0	0	0	0	0
14915	0	0	0	0	0	0
14916	1	1	0	0.5	1	0.5
14917	0	1	0	1	0.5	1
14918	1	1	1	0.5	1	0.5
14919	0	0	1	0	0	0
14920	0	0	0	0	0	0
14922	0	0	0	0.5	1	0
14923	1	1	0	0.5	0.5	0.5
14924	0	0	0	1	0.5	0.5
14925	1	1	0	1	1	0
14928	1	1	0	0	0	0
14933	0	0	0	1	1	1
14937	1	1	0	0	0.5	0
14943	0	0	1	0	0	0
14944	1	1	0	0	1	1
14945	1	1	0	0	0	0.5
14946	1	1	0	1	0	0
14948	0	1	0	0.5	0.5	0.5
14952	0	0	0	1	0.5	0
14953	1	1	1	0.5	0	0.5
14954	0	0	1	1	0	0
14955	0	0	0	0	0	0
14956	0	0	0	0	0	0
14957	1	1	0	1	1	0
14958	0	0	0	1	0.5	0
14959	1	1	0	0.5	1	0.5
14960	1	1	0	0.5	1	1
14961	0	1	0	1	0.5	0
14962	0	0	0	0	1	1
14963	0	0	1	0	0	0
14964	1	1	0	1	0.5	1
14965	0	0	0	1	1	1
14966	1	1	0	0	1	1
14968	0	0	0	0	0	0
14971	0	1	0	1	0.5	1
14973	1	1	0	1	1	0.5
14977	1	1	0	1	1	0.5
14978	1	1	0	1	0.5	1
14979	0	0	0	0	0	0
14984	0	0	0	0	0	1
14985	1	1	1	0	0.5	0.5
14986	1	1	0	1	1	0.5
14987	0	0	0	0	0	0
14988	0	1	0	0.5	0	1
14993	1	1	1	0.5	0.5	1
14994	0	0	0	0	1	1
14998	0	1	0	0	0	0
14999	1	1	0	0	0	0
15002	1	1	0	0	0.5	1
15005	0	0	0	0	0	0
15012	0	0	0	0	0	0
15013	0	0	1	0	0	0
15014	1	1	0	0	0	0
15016	0	0	0	0.5	0.5	0
15019	1	0	1	1	1	1
15020	0	0	0	0	0	0
15021	1	1	1	0	0.5	1
15023	1	0	1	0	0.5	0.5
15024	0	1	0	0.5	0.5	0.5
15026	0	0	1	0	0	0
15027	1	1	0	0.5	1	0
15028	0	0	1	0.5	0	0.5
15029	0	0	0	0	0	0
15030	1	1	0	1	0.5	0
15033	0	0	0	1	0.5	0
15043	1	1	1	0	0	0
15044	1	1	1	1	0	0
15046	0	0	0	0	0	0
15047	0	0	1	1	1	1
15048	1	1	1	0.5	1	1
15049	1	1	0	0	0	0
15050	0	0	1	0	0	0
15051	1	1	0	1	1	0.5
15052	0	0	0	0	0	0
15053	0	1	0	0	0	0
15054	0	0	0	0	0	0
15055	0	0	0	0	0	0
15056	0	0	0	0	0	0
15059	1	1	0	0	1	1
15060	1	1	0	0	1	0.5
15061	1	1	0	0	0	0
15062	1	0	1	0.5	1	0.5
15068	1	1	0	1	0.5	0.5
15069	0	0	0	0	0	0
15070	0	0	0	0	0	0
15071	1	1	0	0.5	1	0
15073	1	1	0	1	1	0.5
15075	1	1	0	1	1	0.5
15076	1	1	1	0.5	1	0.5
15077	1	1	0	1	1	1
15078	0	0	0	0	0	0
15079	0	0	0	0	0	0
15080	1	1	0	1	0	0
15081	1	0	1	0	1	1
15084	0	1	0	0	0	0
15085	0	0	0	0	0	0
15088	0	0	0	1	0	1
15089	1	1	0	0	0	0
15090	0	1	0	0	0	0
15091	1	1	0	1	0.5	0
15092	1	1	0	0.5	0.5	1
15093	0	0	1	1	0.5	0.5
15094	1	1	0	0	0	0
15096	1	1	0	0	0.5	0.5
15097	0	0	1	0	1	1
15098	0	0	0	0	0	0
15099	0	0	0	0	0	0
15104	1	0	1	1	0.5	1
15105	1	1	0	0	1	0
15108	1	1	0	0	0.5	1
15110	1	1	0	1	1	0.5
15111	0	1	0	0.5	1	0
15113	0	1	0	0	0	0
15114	0	1	0	0	0	0
15115	0	0	0	0	0	0
15116	0	0	0	0	0	0
15117	1	1	0	1	1	1
15118	0	0	1	0	1	1
15119	1	1	0	0.5	1	1
15120	1	0	1	0.5	1	1
15121	1	1	0	1	1	0.5
15122	1	1	0	1	0.5	1
15123	0	1	0	0	0	1
15124	0	0	0	0	0	0
15125	1	1	1	0	1	1
15126	1	1	1	0	0	1
15129	1	1	0	0	0	0
15131	0	1	0	0.5	0.5	1
15132	1	1	0	0.5	1	1
15133	0	1	0	0	1	1
15135	0	0	1	0	0	0
15137	0	0	1	0.5	1	0
15138	1	1	1	1	0	0.5
15139	0	0	0	0	0	0
15140	0	0	0	0.5	1	1
15141	1	1	0	0.5	1	0.5
15142	0	0	0	0	0	0
15143	0	0	1	0	1	0.5
15144	0	0	0	0.5	0	0
15145	1	1	0	1	0.5	0.5
15146	1	1	0	0	1	1
15150	1	1	0	0.5	1	1
15151	0	0	0	0	0	0
15152	0	0	0	0	0	0
15153	1	0	1	0.5	1	0.5
15154	0	0	0	1	0.5	1
15155	1	1	0	0	0.5	0.5
15156	0	0	0	1	0.5	1
15157	0	0	1	1	1	0
15159	0	0	1	0.5	1	0.5
15160	0	0	0	0	1	1
15161	0	0	0	0	0	0.5
15162	1	1	1	0	0	0
15163	1	1	0	0	0	0
15166	1	1	1	0	0.5	0
15167	0	0	0	0	0	0
15169	1	1	1	0	1	0.5
15170	0	0	0	0.5	1	0
15173	0	0	0	0	1	0.5
15174	0	1	0	0.5	0.5	0.5
15176	0	1	0	0	0	0
15177	1	1	1	0.5	0	1
15179	0	0	1	0	0	0
15181	1	1	0	0	0	0
15183	1	1	1	0	0	0
15185	0	0	0	0	0	0
15188	1	1	0	0.5	0.5	1
15189	1	1	0	0.5	0.5	0.5
15191	1	1	0	0.5	1	1
15192	0	1	0	0	0	0
15195	0	0	1	0	1	0.5
15196	1	1	0	0.5	1	1
15197	1	1	0	1	1	0
15198	1	1	1	0.5	1	1
15200	1	1	0	0.5	1	0
15201	1	1	0	0.5	1	0
15202	0	0	0	1	1	1
15203	1	0	1	0.5	1	0
15204	0	1	0	0	1	1
15205	0	0	0	1	0.5	1
15208	0	0	0	0.5	1	1
15209	1	1	1	1	0.5	1
15210	1	1	0	1	1	0
15211	0	0	0	0	0	0
15212	1	1	0	1	0.5	1
15214	0	0	0	0	0	0
15215	0	1	0	1	1	0.5
15216	1	1	0	1	1	0.5
15218	0	0	0	0.5	1	0
15219	1	1	0	0	1	0
15220	0	0	0	0	0	0
15221	1	1	0	0	0	0
15222	0	0	0	1	1	0
15223	1	1	0	1	1	0.5
15224	0	0	0	0	0	0
15225	1	0	1	0.5	1	1
15226	0	0	1	0	0	0
15227	0	1	0	0	1	1
15228	1	1	0	0	1	1
15229	1	1	0	0.5	1	1
15230	1	0	1	0.5	1	1
15232	0	0	0	0	0	0
15233	0	0	0	0	0	0
15235	0	0	1	1	1	0.5
15237	1	1	0	0	0.5	1
15238	1	1	0	0.5	1	0.5
15239	1	1	0	1	1	1
15240	0	1	0	0	0	0
15243	0	1	0	0	1	1
15244	1	1	0	1	1	1
15245	1	1	1	0	0	0
15246	0	0	1	0	0	0
15247	0	1	0	0.5	1	0.5
15250	0	1	0	0	0	0
15252	1	1	0	1	0.5	1
15253	1	1	0	1	0.5	1
15254	1	1	0	0	0	0
15255	0	0	0	0	0.5	1
15259	0	0	1	0	0	0
15261	1	0	1	0.5	1	0.5
15262	1	1	0	0	0	0.5
15263	0	0	0	0	0	0
15264	1	1	0	1	0.5	0.5
15265	1	1	1	0.5	1	0.5
15277	1	1	0	0	0	0
15279	0	0	1	0	0	0
15280	1	1	0	0	0.5	0
15281	1	1	0	0.5	0.5	0
15282	1	1	0	1	0.5	0.5
15283	1	1	0	0	0	0
15284	1	1	1	0	0	0
15285	0	1	1	0	0	1
15286	1	1	1	0	0	0
15287	0	0	0	0.5	1	1
15289	0	1	0	1	0.5	1
15290	0	0	1	0	0	1
15291	0	0	1	0	0	0
15292	1	1	1	0	1	0.5
