15383	0	0	0	0.5	0	1
15384	0	0	1	0	0	1
15388	0	0	1	0	0	0.5
15390	1	1	1	0.5	0	0.5
15410	0	0	0	0.5	0	1
15411	0	0	1	1	0	0
15423	0	1	1	0.5	0	0.5
15430	0	0	1	1	0	0
15432	0	0	0	0.5	0	0.5
15433	1	1	1	1	0	0.5
15434	0	1	1	0.5	0	0.5
15435	0	0	1	1	0	1
15441	0	0	1	0.5	0	1
15442	0	0	0	0	0	0
15446	1	1	1	0.5	0	1
15447	0	0	1	1	0	0.5
15452	0	0	0	0.5	0	0.5
15459	1	1	1	1	0	0.5
15466	0	0	0	0.5	0	1
15467	0	0	0	0	0	0
15468	0	0	1	0	0	0
15469	0	0	0	1	0.5	1
15470	0	0	1	1	0	0.5
15471	0	1	1	0.5	0	0.5
15473	0	0	1	1	0	0.5
15474	0	0	0	1	0	0.5
15476	0	0	1	1	0	1
15477	1	1	1	0.5	0	0.5
15479	1	1	1	0.5	0	0.5
15480	0	0	1	1	0	0.5
15481	0	0	1	0.5	0	0.5
15482	1	1	0	1	0	0.5
15483	0	0	0	1	0	0
15484	0	0	0	1	0	1
15486	1	1	0	1	0	0.5
15487	0	0	0	0	0	0
15488	0	0	0	1	0	0
15492	1	0	1	1	0	0.5
15495	0	0	0	0	0	0
15500	0	0	0	1	0	0
15501	0	0	1	0	0	0
15502	0	0	0	0	0	0
15506	1	1	1	1	0	0.5
15514	0	0	1	0	0.5	0.5
15517	0	0	0	0	0	0
15520	0	0	0	1	1	1
15523	0	0	1	1	0	1
15524	0	0	1	0	0	0
15525	1	1	1	0.5	0	0
15528	0	0	1	0	0	0
15529	0	0	1	0.5	0	0
15530	1	1	1	0.5	0	0.5
15531	1	1	0	1	0	0.5
15532	0	0	1	0	0	0
15533	1	1	0	1	0	0.5
15534	0	0	1	0.5	0	1
15543	1	1	1	0.5	0	0.5
15544	0	0	0	1	0	0.5
15545	0	0	1	0.5	0	0.5
15552	0	0	1	0	0	1
15555	0	0	0	1	0	0.5
15558	0	0	0	1	0.5	0.5
15562	0	0	1	0	0	0
15574	0	0	1	0.5	0	0
15575	0	0	1	0	0	0.5
15643	1	1	1	1	0	0.5
15696	0	0	0	0	0	0
15698	1	1	1	0	0	0
15699	0	0	1	0	0	0
15705	1	1	0	0	0	0
15706	0	0	1	0	1	0
15707	0	0	1	0	0	0
15708	0	0	1	1	0	1
15709	0	0	1	0.5	0	0.5
15717	1	1	1	0.5	0	0.5
15736	1	1	1	1	0	0.5
15737	1	1	1	1	0	0.5
15738	0	0	1	0	0.5	0.5
15750	0	0	1	0	0	0
15751	0	0	1	0	0	0
15754	0	0	0	0	0	0
15762	0	0	1	0	0	0
15764	0	0	1	0	0	0
15781	1	1	1	0.5	0	0.5
15782	0	0	1	1	0	0.5
15783	1	1	1	1	0	0.5
15786	0	0	0	1	0.5	1
15787	0	0	0	0.5	0.5	1
15796	0	0	1	0.5	0	1
15816	0	0	0	0	0	1
15817	0	0	1	1	0.5	1
15823	0	0	1	0	0	0
15827	0	0	0	0	0	0
15856	0	0	0	0	0	0
15861	0	0	0	0.5	0	1
15868	0	0	0	1	1	1
15870	0	0	0	0	0	0
15871	0	0	0	0	0	0
15873	0	0	1	1	0.5	1
15875	0	0	0	0.5	0	1
15878	0	0	1	0.5	0	0.5
15882	0	0	0	0.5	0	1
15883	0	0	1	0	0	0
15884	0	0	1	0	0	1
15886	0	0	0	1	0	1
15888	0	0	0	0.5	0	0.5
15892	0	0	0	0	0	0
15893	0	0	0	1	0.5	0.5
15894	0	0	0	1	0.5	1
15895	0	0	1	0	0	0
15898	0	0	0	0	0	0
15900	0	0	0	0	0	0
15904	0	0	1	0	0	0
15907	0	0	0	1	0.5	1
15913	0	0	1	0.5	0	0.5
15914	0	0	0	0	0	0
15915	0	0	0	0.5	0.5	1
15917	0	0	0	0	0	0
15921	0	1	0	0.5	0.5	1
15923	0	0	0	0	0	0
15924	0	0	1	0	0.5	0
15938	0	0	1	1	0	0.5
15941	0	0	0	1	0.5	1
15942	0	0	1	0.5	0	1
15943	0	0	1	1	0	1
15944	0	0	1	0	0	0
15950	0	1	1	0	0	0
15956	0	1	1	0.5	0	1
15962	0	0	0	0	0	0
15969	0	0	0	0	0.5	1
15971	1	1	0	0.5	0	0.5
15972	0	0	0	0.5	0	1
15993	0	0	0	0	0	0
15995	0	0	0	0	0	1
15996	1	1	1	0.5	0	0.5
15998	0	0	0	0.5	0	1
16004	1	1	0	1	0	0.5
16018	1	0	1	0.5	0	0.5
16024	0	0	0	0	0	0
16025	0	0	0	0	0	0
16036	0	0	1	0	0	0
16038	0	0	1	0	0	0
16040	1	1	1	1	0	0
16046	0	0	0	0	0	0
16047	0	0	0	1	0.5	0
16048	1	1	0	0.5	0.5	1
16054	1	1	1	0	0.5	1
16055	0	0	0	0	0	0
16057	1	1	1	1	0.5	0
