timestamps	entropy	aspect
15474	2.484906649788	contemporaneity
15442	2.19722457733622	contemporaneity
15490	1.3862914298097	contemporaneity
15475	1.79175946922806	contemporaneity
15441	2.07943780786663	contemporaneity
15449	2.94443897916644	contemporaneity
15476	2.39789527279837	contemporaneity
15463	3.80663501597792	contemporaneity
15418	1.38629084234664	contemporaneity
15486	2.48490533190476	contemporaneity
15478	2.94443897916644	contemporaneity
15454	3.55533662562026	contemporaneity
15484	1.09861228866811	contemporaneity
15438	3.29583686600433	contemporaneity
15492	2.56494935746154	contemporaneity
15416	2.89037175789616	contemporaneity
15429	2.56494935746154	contemporaneity
15408	3.80666175009948	contemporaneity
15458	2.39789481382133	contemporaneity
15496	1.6094379124341	contemporaneity
15497	3.25808662404401	contemporaneity
15462	2.8332125722225	contemporaneity
15502	2.89037143010905	contemporaneity
15482	2.48490416275836	contemporaneity
15434	3.63758517694322	contemporaneity
15450	1.94591014905531	contemporaneity
15422	0	contemporaneity
15443	1.38629084234664	contemporaneity
15460	1.94591014905531	contemporaneity
15473	0.693147180559945	contemporaneity
15447	0	contemporaneity
15456	0	contemporaneity
15408	2.484906649788	locality
15416	2.19722457733622	locality
15418	1.24950911278319	locality
15422	1.79175946922806	locality
15429	1.9727821253124	locality
15434	2.94443897916644	locality
15438	2.39789527279837	locality
15441	3.80666022279778	locality
15442	1.17243252181406	locality
15443	2.48263977363852	locality
15447	2.94443897916644	locality
15449	3.39702614499106	locality
15450	1.09861228866811	locality
15454	3.29583686600433	locality
15456	2.56494935746154	locality
15458	2.89037175789616	locality
15460	2.56494935746154	locality
15462	3.80666015664341	locality
15463	2.10043883269632	locality
15473	1.6094379124341	locality
15474	3.19635446614463	locality
15475	2.83297995148706	locality
15476	2.88340665557951	locality
15478	2.11370168842084	locality
15482	3.60117961669443	locality
15484	1.94591014905531	locality
15486	0	locality
15490	1.17243252181406	locality
15492	1.94591014905531	locality
15496	0.693147180559945	locality
15497	0	locality
15502	0	locality
15408	0.693147180559945	genre
15416	1.79175946922806	genre
15418	2.81335540450062	genre
15422	0	genre
15429	1.07339428128113	genre
15434	1.09861228866811	genre
15438	1.38629436111989	genre
15441	1.73286795139986	genre
15442	2.4410152780267	genre
15443	1.38629436111989	genre
15447	1.38629436111989	genre
15449	2.45514149236878	genre
15450	1.09861228866811	genre
15454	0.693147180559945	genre
15456	1.38629436111989	genre
15458	0.693147180559945	genre
15460	0	genre
15462	1.74870271389259	genre
15463	1.55997759863915	genre
15473	1.09861228866811	genre
15474	2.95024041353651	genre
15475	1.39193105189855	genre
15476	1.44744438451114	genre
15478	1.80437161915285	genre
15482	1.5780353758453	genre
15484	0.693147180559945	genre
15486	1.79175946922806	genre
15490	2.4410152780267	genre
15492	1.6094379124341	genre
15496	1.38629436111989	genre
15497	1.38629436111989	genre
15502	2.07944154167984	genre
