timestamps	entropy	aspect
15175	2.83321162219259	contemporaneity
16032	0.693147026118769	contemporaneity
15210	0.693146600967551	contemporaneity
16050	0.693143111487804	contemporaneity
16037	0.693147056173322	contemporaneity
16038	0	contemporaneity
15606	1.38629234494984	contemporaneity
15239	0.693144030857041	contemporaneity
15063	1.38629121141699	contemporaneity
15050	0.693147180559945	contemporaneity
16035	2.99572898545807	contemporaneity
16009	1.09861201162761	contemporaneity
15326	0.693147180559945	contemporaneity
16029	1.38629386222573	contemporaneity
16207	0.693144090303909	contemporaneity
15317	1.60943786305604	contemporaneity
15731	2.3025834008683	contemporaneity
15140	2.89036945406127	contemporaneity
15143	1.38629239353977	contemporaneity
15144	1.60943403207223	contemporaneity
15760	2.07943829044109	contemporaneity
15088	1.94590798171414	contemporaneity
15278	0	contemporaneity
15284	2.07943848479971	contemporaneity
16033	0	contemporaneity
15255	0	contemporaneity
15136	2.30258243592282	contemporaneity
15134	2.30258237730143	contemporaneity
16041	0.693146168450392	contemporaneity
15277	2.99572930128681	contemporaneity
16052	0.693146177552511	contemporaneity
16036	0	contemporaneity
16034	0	contemporaneity
15472	0	contemporaneity
15131	0	contemporaneity
15320	0	contemporaneity
16042	0.693145910492527	contemporaneity
15087	1.94590804577535	contemporaneity
15580	0	contemporaneity
15937	0.693147164817095	contemporaneity
16039	0	contemporaneity
15881	0	contemporaneity
15236	0.693146868986959	contemporaneity
15896	1.60943190635298	contemporaneity
15843	0	contemporaneity
15590	0.693144067905384	contemporaneity
15585	0	contemporaneity
15178	0.693137099750166	contemporaneity
15786	2.30257203103493	contemporaneity
16031	0.693114676518295	contemporaneity
15488	2.07943112279546	contemporaneity
16030	0	contemporaneity
15066	0	contemporaneity
15067	1.38629412642085	contemporaneity
15082	1.09861148046442	contemporaneity
15098	1.38628893571997	contemporaneity
15071	0.693146617496812	contemporaneity
15077	0	contemporaneity
15770	0.693146413016895	contemporaneity
15919	1.38629184672829	contemporaneity
15060	0.693144450410805	contemporaneity
15056	1.79175455805778	contemporaneity
16051	0	contemporaneity
15372	2.94443560599087	contemporaneity
15251	1.09860844979861	contemporaneity
15702	0.693145365055905	contemporaneity
15416	2.19722186414588	contemporaneity
15528	1.09860049702643	contemporaneity
15058	0	contemporaneity
15057	0	contemporaneity
15059	0	contemporaneity
15139	0	contemporaneity
15062	1.79174509496808	contemporaneity
15064	0.693147165159067	contemporaneity
15068	0	contemporaneity
15132	0	contemporaneity
16006	0.693146930809716	contemporaneity
16058	0	contemporaneity
15311	1.60943401682395	contemporaneity
15433	0.693145246231886	contemporaneity
15831	0.693133772171072	contemporaneity
15579	0	contemporaneity
15501	0	contemporaneity
15238	1.38629315906786	contemporaneity
15061	1.38629048526636	contemporaneity
15829	1.09860689716238	contemporaneity
15828	2.07943715664447	contemporaneity
15733	2.19721791072658	contemporaneity
15596	1.38629293944525	contemporaneity
15449	1.7917516172303	contemporaneity
15089	0	contemporaneity
15347	0	contemporaneity
15038	2.07942649923164	contemporaneity
15045	2.30257830863254	contemporaneity
15403	1.79175102408647	contemporaneity
15832	0	contemporaneity
15041	0	contemporaneity
16040	2.1972172668955	contemporaneity
15264	0	contemporaneity
15730	0	contemporaneity
15734	1.94590665201377	contemporaneity
15584	1.38629355574685	contemporaneity
15601	0.69314212815276	contemporaneity
15235	1.38628803891373	contemporaneity
15130	1.09860570303416	contemporaneity
15133	1.60941919736278	contemporaneity
15138	2.30257801412703	contemporaneity
15378	1.0985987370355	contemporaneity
15215	0.693143008718417	contemporaneity
15282	1.38628226795566	contemporaneity
15331	0	contemporaneity
15313	2.3978946051265	contemporaneity
15078	2.07942971500377	contemporaneity
15876	1.38628849440313	contemporaneity
15051	2.70804340336631	contemporaneity
15074	0.693140829320124	contemporaneity
15054	2.3978900874523	contemporaneity
15070	1.09861008149711	contemporaneity
15373	2.48489656884991	contemporaneity
15055	1.79173490733063	contemporaneity
15153	2.70804228674159	contemporaneity
15154	1.38627952503202	contemporaneity
15177	0	contemporaneity
15043	2.63904388457559	contemporaneity
15332	0.693139472259039	contemporaneity
15371	3.29582886284186	contemporaneity
15383	2.99571986629631	contemporaneity
15179	2.8332054887471	contemporaneity
15322	3.21886845664491	contemporaneity
15096	3.33219783158436	contemporaneity
15512	2.0794372587623	contemporaneity
15124	2.63904563351884	contemporaneity
15048	3.71356325860957	contemporaneity
15188	3.25808096903956	contemporaneity
15237	2.94443519684324	contemporaneity
16310	1.94590225610301	contemporaneity
15334	1.0986051265427	contemporaneity
15040	2.77257717387468	contemporaneity
16297	2.30257463477008	contemporaneity
15504	3.43398052715253	contemporaneity
15099	3.17804065250034	contemporaneity
15583	2.70803824506179	contemporaneity
15390	0.693133444192028	contemporaneity
15962	2.30258150910074	contemporaneity
15587	0	contemporaneity
15586	0	contemporaneity
15038	1.7364246275694	locality
15040	0.693147180559945	locality
15041	0.170695874170479	locality
15043	0.693147180559945	locality
15045	0.171435410297579	locality
15048	0	locality
15050	0.479383506033484	locality
15051	0.693147180559945	locality
15054	1.38629436111989	locality
15055	0.693147180559945	locality
15056	2.96886059998091	locality
15057	1.09663740750767	locality
15058	0.693147180559945	locality
15059	1.25318110480714	locality
15060	0.693144632774099	locality
15061	1.60795752387304	locality
15062	2.24848262761586	locality
15063	1.19280999302431	locality
15064	0.479383506033484	locality
15066	1.60797900546919	locality
15067	2.07845075693337	locality
15068	1.86870925662686	locality
15070	0	locality
15071	2.01227762388193	locality
15074	0	locality
15077	0	locality
15078	2.30258509299405	locality
15082	2.30258509299405	locality
15087	0.693147180559945	locality
15088	2.99530621105187	locality
15089	0.693147180559945	locality
15096	0	locality
15098	0	locality
15099	0	locality
15124	0	locality
15130	0	locality
15131	0.693147180559945	locality
15132	1.94590765433782	locality
15133	0	locality
15134	0.693147180559945	locality
15136	0	locality
15138	0	locality
15139	0.690858332535299	locality
15140	1.6094362847913	locality
15143	0	locality
15144	0.693147180559945	locality
15153	0	locality
15154	0.693144632774099	locality
15175	2.19393182179931	locality
15177	0.693144632774099	locality
15178	1.94272385894051	locality
15179	0	locality
15188	0	locality
15210	1.38629436111989	locality
15215	1.09861228866811	locality
15235	1.38629245315246	locality
15236	0.690703616051689	locality
15237	0	locality
15238	0.693147180559945	locality
15239	1.38629436111989	locality
15251	0.415979120072264	locality
15255	1.79175805662678	locality
15264	0	locality
15277	2.91618319125266	locality
15278	1.09846141949738	locality
15282	0.674297959407328	locality
15284	2.1326332691902	locality
15311	1.09861228866811	locality
15313	0	locality
15317	0	locality
15320	0	locality
15322	0	locality
15326	1.76338366519641	locality
15331	0.503337876744625	locality
15332	0	locality
15334	0	locality
15347	0.693144632774099	locality
15371	0	locality
15372	0.427829634685499	locality
15373	0.693147180559945	locality
15378	0.629236404873396	locality
15383	0	locality
15390	0	locality
15403	0.865518325926295	locality
15416	1.32951823295648	locality
15433	0.248917443210081	locality
15449	0.487885565957405	locality
15472	2.19013703767831	locality
15488	1.38629245315246	locality
15501	0.639769322871417	locality
15504	0	locality
15512	0	locality
15528	1.94032738334558	locality
15579	0.800718094726117	locality
15580	0.57086972145581	locality
15583	0	locality
15584	0	locality
15585	0.775883410439774	locality
15586	0	locality
15587	0	locality
15590	0.560323738639904	locality
15596	1.38454384307205	locality
15601	0.415979120072264	locality
15606	1.38629245315246	locality
15702	1.09861228866811	locality
15730	1.49465402223005	locality
15731	0.267833269773568	locality
15733	1.09861228866811	locality
15734	0.693144632774099	locality
15760	1.38629245315246	locality
15770	0	locality
15786	1.35117409599804	locality
15828	0.229465660204202	locality
15829	1.24950911278319	locality
15831	0.804266193619524	locality
15832	0.401861556999073	locality
15843	0.903680863650696	locality
15876	1.04861830614007	locality
15881	2.41826857380271	locality
