timestamps	entropy	aspect
15346	0.693145919351972	contemporaneity
15473	2.39788304934742	contemporaneity
15471	2.30258480257759	contemporaneity
15358	2.56494689863426	contemporaneity
15566	2.56494171126303	contemporaneity
15445	1.60943492040049	contemporaneity
15462	1.60943650972188	contemporaneity
15307	3.63757987687739	contemporaneity
15394	2.63905103748801	contemporaneity
15517	1.79175773599773	contemporaneity
15387	3.4657358784717	contemporaneity
15485	1.38629436111989	contemporaneity
15410	2.48490232103941	contemporaneity
15415	3.36728929831351	contemporaneity
15573	2.07943184989558	contemporaneity
15384	3.87119241173179	contemporaneity
15370	3.63758235207067	contemporaneity
15463	2.99572401152722	contemporaneity
15553	1.60942108181323	contemporaneity
15380	3.71356073557837	contemporaneity
15572	3.61091388959856	contemporaneity
15516	2.30258509299405	contemporaneity
15454	0	contemporaneity
15338	2.19722348196731	contemporaneity
15550	0.6931464780495	contemporaneity
15483	2.30257591321942	contemporaneity
15352	0.693146732397071	contemporaneity
15348	2.48490392710729	contemporaneity
15464	2.77258186912048	contemporaneity
15453	3.43398321967197	contemporaneity
14951	2.39788331485797	contemporaneity
15343	2.99572881860783	contemporaneity
15368	2.56493904757017	contemporaneity
15396	2.48489469611667	contemporaneity
15482	2.83320901120983	contemporaneity
15270	4.3694448855018	contemporaneity
15504	1.79174354797036	contemporaneity
15271	2.48490282367445	contemporaneity
15555	1.79175895275205	contemporaneity
15402	3.36727681947122	contemporaneity
15424	2.39789244419647	contemporaneity
15311	2.39788169272659	contemporaneity
15299	3.25809489638856	contemporaneity
15470	3.98898028758775	contemporaneity
15375	2.07943661036046	contemporaneity
15477	0	contemporaneity
15457	2.89035159022045	contemporaneity
15505	1.94590317031549	contemporaneity
15317	2.07943723535096	contemporaneity
15360	3.21886654839109	contemporaneity
15459	3.04451227466498	contemporaneity
15386	2.39789359192865	contemporaneity
15322	2.48490614943923	contemporaneity
15354	2.9444331272729	contemporaneity
15569	1.09861193722167	contemporaneity
15289	2.99572781952568	contemporaneity
15496	2.30258509299405	contemporaneity
15300	2.07944003476085	contemporaneity
15568	2.1972189486289	contemporaneity
15272	1.09860914077457	contemporaneity
15455	2.19721280765818	contemporaneity
15312	1.09860843883009	contemporaneity
15495	0	contemporaneity
15371	2.63905215192167	contemporaneity
15359	1.94590615713201	contemporaneity
15430	3.04451240549448	contemporaneity
15276	2.99572562933595	contemporaneity
15580	1.60943610966278	contemporaneity
15503	3.17804669578059	contemporaneity
15551	2.7080453890807	contemporaneity
15472	2.77258494574625	contemporaneity
15318	2.94443347691501	contemporaneity
15446	3.33220414905742	contemporaneity
15353	3.85014030448989	contemporaneity
15466	4.06043600675886	contemporaneity
15332	4.07753401255755	contemporaneity
15393	2.70804376380157	contemporaneity
15274	3.13549329708718	contemporaneity
14943	2.89037094253584	contemporaneity
15330	2.8332076455966	contemporaneity
15287	3.71356181283815	contemporaneity
15401	3.43398468001242	contemporaneity
15347	3.33220291886124	contemporaneity
15267	2.3978910527889	contemporaneity
15478	3.04451943853353	contemporaneity
15479	2.39789144475814	contemporaneity
15254	0	contemporaneity
15249	3.2580935000788	contemporaneity
15429	3.13548716622751	contemporaneity
15567	2.77258872223978	contemporaneity
15465	3.98897667196586	contemporaneity
15342	2.19721262503607	contemporaneity
15286	2.70802765351803	contemporaneity
15398	2.3025797887417	contemporaneity
15361	1.94589454496163	contemporaneity
15265	1.94590562565869	contemporaneity
15480	1.38629419377076	contemporaneity
15340	0.693147025009651	contemporaneity
15290	2.70803863074654	contemporaneity
15583	3.36728975586233	contemporaneity
15409	2.70802906080704	contemporaneity
15408	2.30258125737521	contemporaneity
15420	2.30257891319136	contemporaneity
15458	2.39788842452339	contemporaneity
15469	3.49650663914348	contemporaneity
15246	2.83321092145114	contemporaneity
15575	3.58351619725489	contemporaneity
15413	2.5649442099957	contemporaneity
15574	3.29583382353439	contemporaneity
15301	3.97028604990855	contemporaneity
15441	3.6888742637725	contemporaneity
15476	2.19721750105462	contemporaneity
15442	0	contemporaneity
15355	3.40119180307384	contemporaneity
15345	2.1972198879792	contemporaneity
15392	1.79174845545061	contemporaneity
15405	2.63905553153406	contemporaneity
15291	1.60942489728291	contemporaneity
15468	2.83321098127645	contemporaneity
15489	3.40119146018245	contemporaneity
15341	3.9318184793413	contemporaneity
15456	0.693145846310004	contemporaneity
15515	1.60943623226935	contemporaneity
15310	2.83321105464424	contemporaneity
15403	2.83320936889589	contemporaneity
15304	0	contemporaneity
15423	2.48489950230515	contemporaneity
15490	1.38629374082009	contemporaneity
15372	1.79175705525514	contemporaneity
15329	2.07943812518753	contemporaneity
15448	2.89036656201525	contemporaneity
15443	2.99572745782993	contemporaneity
15447	1.79175803337681	contemporaneity
15461	2.39789257871424	contemporaneity
15518	1.94590699453474	contemporaneity
15414	2.19721962170003	contemporaneity
15491	1.94590697343516	contemporaneity
15339	3.58351712982104	contemporaneity
15283	0	contemporaneity
15576	0	contemporaneity
15351	2.484906649788	contemporaneity
15280	2.484906649788	contemporaneity
15325	1.94590551917522	contemporaneity
15449	1.60943202282971	contemporaneity
15497	3.04451826147581	contemporaneity
15391	3.25809002376947	contemporaneity
15421	3.61091313747755	contemporaneity
15425	0	contemporaneity
15552	3.17805072465753	contemporaneity
15426	2.0794361020395	contemporaneity
15292	2.56494632252378	contemporaneity
15288	3.29583339044727	contemporaneity
15281	1.94590637534953	contemporaneity
15440	0	contemporaneity
15381	3.29583232064325	contemporaneity
15519	2.56494557570571	contemporaneity
15282	3.21887080442675	contemporaneity
15579	2.70804659798959	contemporaneity
15419	3.8286352668291	contemporaneity
15494	3.91201569015447	contemporaneity
15475	2.63905571075096	contemporaneity
15390	2.19722128948585	contemporaneity
15488	2.39788858608999	contemporaneity
15584	3.46572857724038	contemporaneity
15492	3.17804940032884	contemporaneity
15260	3.76119400366834	contemporaneity
15309	3.7841810668719	contemporaneity
15305	3.21887024075814	contemporaneity
15321	1.79175764862374	contemporaneity
15422	2.07943049636376	contemporaneity
15326	2.39789088002641	contemporaneity
14967	2.7725827673439	contemporaneity
15273	2.7725828083321	contemporaneity
15427	3.6375809972393	contemporaneity
14937	3.09103800496671	contemporaneity
15406	0	contemporaneity
15319	2.39788884705246	contemporaneity
15303	2.9444353508277	contemporaneity
15554	3.21887172169773	contemporaneity
15320	3.21887276093493	contemporaneity
15484	3.97028899631809	contemporaneity
15293	2.19722110015144	contemporaneity
15570	2.39789216777672	contemporaneity
15460	1.38629237420196	contemporaneity
