timestamps	entropy	aspect
15986	0.693146544905287	contemporaneity
15207	0	contemporaneity
15822	1.38629318702206	contemporaneity
15763	1.94590932299011	contemporaneity
15260	0	contemporaneity
15575	1.60943726615041	contemporaneity
15856	0.693145902598993	contemporaneity
15339	1.79175838337288	contemporaneity
15337	0	contemporaneity
15496	0	contemporaneity
15165	0	contemporaneity
14734	1.09861132642995	contemporaneity
14684	1.09861209494234	contemporaneity
14654	0	contemporaneity
14747	0	contemporaneity
15333	1.38629316753374	contemporaneity
15401	1.60943655596544	contemporaneity
16000	1.79175833473164	contemporaneity
14679	0.693147055995713	contemporaneity
14710	0.693146370302962	contemporaneity
15275	1.60943454195162	contemporaneity
16125	1.0986114371793	contemporaneity
14804	1.09861112150008	contemporaneity
14727	0.693146422910758	contemporaneity
15164	0.693146046932685	contemporaneity
15065	0.693146932794807	contemporaneity
15221	0	contemporaneity
14949	2.07944127625177	contemporaneity
15259	0.693147103140779	contemporaneity
15349	0	contemporaneity
15469	0	contemporaneity
15470	1.09861136394148	contemporaneity
15550	1.3862928761428	contemporaneity
14885	1.60943083197048	contemporaneity
15235	1.60943683176182	contemporaneity
14687	0.693146932300759	contemporaneity
14740	0	contemporaneity
14678	0	contemporaneity
15380	2.07943758067432	contemporaneity
15427	0	contemporaneity
15082	1.79175903384435	contemporaneity
15551	0.693147056491985	contemporaneity
15293	0.693146901817918	contemporaneity
15255	1.09861122922245	contemporaneity
14990	1.09861226123423	contemporaneity
15162	1.09861215107317	contemporaneity
15266	0.693147103310217	contemporaneity
14742	0.693147118495157	contemporaneity
15441	0	contemporaneity
14700	0	contemporaneity
14899	0.69314677891097	contemporaneity
14704	0.69314677891097	contemporaneity
14693	1.09861212015284	contemporaneity
14733	0	contemporaneity
15121	0.693147103140779	contemporaneity
14697	1.60943766868488	contemporaneity
14957	1.09861038974999	contemporaneity
14743	1.38628972720221	contemporaneity
14670	3.13549000160043	contemporaneity
14683	2.77258364420604	contemporaneity
14728	2.07944024969458	contemporaneity
14698	1.09861188872688	contemporaneity
14654	0.627696514804942	locality
14670	0	locality
14678	1.34697634620473	locality
14679	1.90332254385472	locality
14683	0	locality
14684	1.56036398522898	locality
14687	0.693144632774099	locality
14693	1.74176548670002	locality
14697	0	locality
14698	0	locality
14700	0	locality
14704	1.04861830614007	locality
14710	0.914423301559117	locality
14727	0	locality
14728	0	locality
14733	1.34697634620473	locality
14734	1.60943546803125	locality
14740	1.76452591491476	locality
14742	0.693147180559945	locality
14743	0.693147180559945	locality
14747	1.60875170001436	locality
14804	1.04861830614007	locality
14885	1.09861228866811	locality
14899	0.693147180559945	locality
14949	0.693147180559945	locality
14957	0.627696514804942	locality
14990	0	locality
15065	2.07944154167984	locality
15082	0.0170991338956831	locality
15121	0	locality
15162	0	locality
15164	1.09861228866811	locality
15165	1.38629181333404	locality
15207	1.6094379124341	locality
15221	1.44358069837232	locality
15235	0.693147180559945	locality
15255	0	locality
15259	0	locality
15260	2.01220055893	locality
15266	0	locality
15275	1.5528558084743	locality
15293	0.693144632774099	locality
15333	0.693147180559945	locality
15337	1.09861228866811	locality
15339	1.09861002623974	locality
15349	0.03412104547656	locality
15380	0.693147180559945	locality
15401	0.280425588082913	locality
15427	0	locality
15441	0	locality
15469	0.693147180559945	locality
15470	0.693147180559945	locality
15496	1.09861228866811	locality
15550	0	locality
15551	0.0170991338956831	locality
15575	1.34960897874847	locality
15763	0.249329374532296	locality
15822	1.10912630063221	locality
15856	1.84095007896499	locality
15986	1.4295239699228	locality
16000	0.778905954578269	locality
16125	1.09861228866811	locality
14654	1.79175946922806	genre
14670	1.09861228866811	genre
14678	1.21488965394912	genre
14679	3.04452243772342	genre
14683	0.693147180559945	genre
14684	2.63133752802733	genre
14687	1.05492016798614	genre
14693	1.30130555043691	genre
14697	1.09861228866811	genre
14698	1.09861228866811	genre
14700	1.09861228866811	genre
14704	1.73286795139986	genre
14710	1.69574253416963	genre
14727	0.693147180559945	genre
14728	1.09861228866811	genre
14733	1.27302833658963	genre
14734	1.92306578432415	genre
14740	1.58678470752805	genre
14742	1.56071040904141	genre
14743	1.03972077083992	genre
14747	1.94591014905531	genre
14804	1.73286795139986	genre
14885	0.562335144618808	genre
14899	1.56071040904141	genre
14949	1.74786809746676	genre
14957	1.33217904021012	genre
14990	1.38629436111989	genre
15065	1.95761547904809	genre
15082	1.79175946922806	genre
15121	1.09861228866811	genre
15162	1.38629436111989	genre
15164	1.49417513828931	genre
15165	3.09104245335832	genre
15207	2.43079132887823	genre
15221	1.41848366194566	genre
15235	2.39789527279837	genre
15255	1.38629436111989	genre
15259	1.09861228866811	genre
15260	2.91743297329222	genre
15266	1.38629436111989	genre
15275	1.2945451658449	genre
15293	1.94591014905531	genre
15333	1.03972077083992	genre
15337	1.33217904021012	genre
15339	1.73286795139986	genre
15349	2.19722457733622	genre
15380	1.79175946922806	genre
15401	1.88915916375402	genre
15427	0.693147180559945	genre
15441	0.693147180559945	genre
15469	1.09861228866811	genre
15470	1.09861228866811	genre
15496	1.73798344858705	genre
15550	0	genre
15551	1.79175946922806	genre
15575	0.450561208866305	genre
15763	2.58857316268212	genre
15822	2.69801101984411	genre
15856	2.91431597388075	genre
15986	2.87572023760328	genre
16000	2.0374012037519	genre
16125	2.10657733323212	genre
