timestamps	entropy	aspect
15584	5.13578336607561	contemporaneity
15583	5.20399332356599	contemporaneity
15587	5.3032890847581	contemporaneity
15589	5.56705024030747	contemporaneity
15648	4.96048949181067	contemporaneity
15580	5.39663156260571	contemporaneity
15582	5.12989621352744	contemporaneity
15641	5.56450509314067	contemporaneity
15585	5.19849056307952	contemporaneity
15593	2.70803733344771	contemporaneity
15751	3.45519503991188	contemporaneity
15581	4.85719711196211	contemporaneity
15676	3.13549421592915	contemporaneity
15590	5.0937470666996	contemporaneity
15891	4.34380542185369	contemporaneity
15588	5.53338948872752	contemporaneity
15683	3.13549421592915	contemporaneity
15609	4.62497281328427	contemporaneity
15642	4.55387689160054	contemporaneity
15586	2.63905732961526	contemporaneity
15663	5.14749442859717	contemporaneity
15695	0	contemporaneity
15651	1.38629396280785	contemporaneity
15645	4.84416724505402	contemporaneity
15625	4.56434729914488	contemporaneity
15608	4.74159835881711	contemporaneity
15630	4.02535169073515	contemporaneity
15686	4.38202663467388	contemporaneity
15664	2.07943846844871	contemporaneity
15644	4.06044301054642	contemporaneity
15632	4.36944785246702	contemporaneity
15607	4.29045944114839	contemporaneity
15677	4.26266471695949	contemporaneity
15662	4.90527477843843	contemporaneity
15613	5.60947179518496	contemporaneity
15653	5.06890279398425	contemporaneity
15687	5.01727983681492	contemporaneity
15601	5.19295685089021	contemporaneity
15673	1.79175892911771	contemporaneity
15595	3.80666248977032	contemporaneity
15618	4.94875779406575	contemporaneity
15602	4.90527477843843	contemporaneity
15629	4.21950689305018	contemporaneity
15620	4.00733318523247	contemporaneity
15622	3.04452151070157	contemporaneity
15614	0	contemporaneity
15680	2.56494935746154	contemporaneity
15615	4.97673374242057	contemporaneity
15656	4.85203026391962	contemporaneity
15604	4.38202481002616	contemporaneity
15689	2.48490563411893	contemporaneity
15660	4.77068371567537	contemporaneity
15596	2.56494914119129	contemporaneity
15623	4.82028065715909	contemporaneity
15621	4.74493116873786	contemporaneity
15597	3.61091772176088	contemporaneity
15600	4.09434405096049	contemporaneity
15688	3.82864037580571	contemporaneity
15603	4.40671923849977	contemporaneity
15692	2.70804929337094	contemporaneity
15610	4.59511985013459	contemporaneity
15679	0	contemporaneity
15674	4.93447393313069	contemporaneity
15628	4.00733315736481	contemporaneity
15665	4.86753329016848	contemporaneity
15658	1.79175946061033	contemporaneity
15631	4.78749071181509	contemporaneity
15666	4.3174849017209	contemporaneity
15685	3.29583365263247	contemporaneity
15640	3.87120005919672	contemporaneity
15611	4.62495759380133	contemporaneity
15616	5.01062515932128	contemporaneity
15672	4.70953020131233	contemporaneity
15678	2.30258509299405	contemporaneity
15661	0	contemporaneity
15693	4.06044285366569	contemporaneity
15696	4.8675339635416	contemporaneity
15624	5.3518474942251	contemporaneity
15675	4.83628190695148	contemporaneity
15594	2.484906649788	contemporaneity
15684	3.93182465758633	contemporaneity
15667	4.17438726989564	contemporaneity
15633	4.04305126783455	contemporaneity
15690	4.69134788222914	contemporaneity
15647	0.693141491660664	contemporaneity
15888	4.56434800373765	contemporaneity
15606	5.09374287530366	contemporaneity
15884	3.09104145595714	contemporaneity
15747	2.19722385911686	contemporaneity
15657	4.61512006050916	contemporaneity
15889	4.94875769568459	contemporaneity
15636	1.79175054989704	contemporaneity
15635	5.25748715099112	contemporaneity
15643	5.07515337005468	contemporaneity
15655	4.52178761794807	contemporaneity
15659	3.52636052461616	contemporaneity
15652	0.693146790909579	contemporaneity
15627	4.12713279738247	contemporaneity
15671	1.09861184863079	contemporaneity
15605	0.693147180559945	contemporaneity
15654	1.6094379124341	contemporaneity
15639	2.39789527279837	contemporaneity
15954	0.693147180559945	contemporaneity
15580	3.7454612349662	locality
15581	3.78303191965925	locality
15582	4.14021977989839	locality
15583	4.30335537316096	locality
15584	3.54232935517029	locality
15585	3.94581005057506	locality
15586	3.64082829462399	locality
15587	4.57935285751984	locality
15588	3.82932521903187	locality
15589	1.29868057803791	locality
15590	1.89253935227839	locality
15593	3.50549206984118	locality
15594	3.13549421592915	locality
15595	5.09009824572338	locality
15596	4.34380542185369	locality
15597	5.53338948872752	locality
15600	3.13549421592915	locality
15601	4.62497281328427	locality
15602	4.55387689160054	locality
15603	2.63905732961526	locality
15604	4.41939242535072	locality
15605	0	locality
15606	1.17387336604676	locality
15607	3.83457540557398	locality
15608	3.13076450314069	locality
15609	4.2664887370949	locality
15610	4.02535169073515	locality
15611	4.38202663467388	locality
15613	1.49484477027272	locality
15614	4.06044301054642	locality
15615	4.36944785246702	locality
15616	4.29045944114839	locality
15618	4.24172081814292	locality
15620	4.90527477843843	locality
15621	5.60947179518496	locality
15622	4.54051668108023	locality
15623	5.01727983681492	locality
15624	5.19295685089021	locality
15625	0.418365900649029	locality
15627	3.80666248977032	locality
15628	4.30543380688087	locality
15629	4.90527477843843	locality
15630	2.88382001310211	locality
15631	4.00733318523247	locality
15632	1.47353371005539	locality
15633	0	locality
15635	2.56494935746154	locality
15636	4.97673374242057	locality
