timestamps	entropy	aspect
15647	4.58496558667787	contemporaneity
15380	4.23410387690737	contemporaneity
15621	4.60516877503144	contemporaneity
15340	4.3174858889577	contemporaneity
15373	4.14313282509859	contemporaneity
15597	4.04304978330417	contemporaneity
15678	3.97029016312805	contemporaneity
15623	2.07944036427076	contemporaneity
15341	4.61508037764416	contemporaneity
15450	3.66356028599778	contemporaneity
15636	3.52635905500463	contemporaneity
15651	3.89181885037724	contemporaneity
15683	1.94590841462854	contemporaneity
15324	3.98898244591637	contemporaneity
15303	4.11087244243367	contemporaneity
15624	4.54329302687109	contemporaneity
15321	3.13549319724732	contemporaneity
15613	3.55534692683326	contemporaneity
15649	3.91201398772829	contemporaneity
15311	4.07752619975511	contemporaneity
15689	3.29583403068007	contemporaneity
15634	3.87120013594886	contemporaneity
15313	3.13549061653496	contemporaneity
15374	3.4657346009245	contemporaneity
15655	4.47733554385069	contemporaneity
15310	4.51085809780174	contemporaneity
15317	4.21950389859637	contemporaneity
15332	2.77258753974827	contemporaneity
15342	3.66355995025222	contemporaneity
15304	3.61091636565062	contemporaneity
15389	3.76119767644617	contemporaneity
15631	2.70804711746786	contemporaneity
15339	3.66355984842474	contemporaneity
15337	4.15888002630666	contemporaneity
15690	3.04451983785663	contemporaneity
15330	4.09434255698143	contemporaneity
15308	4.36944632556213	contemporaneity
15305	0	contemporaneity
15379	1.94590919156714	contemporaneity
15331	0	contemporaneity
15336	1.38629319511984	contemporaneity
15319	2.07943955434065	contemporaneity
15395	2.197223290589	contemporaneity
15320	3.36729395701756	contemporaneity
15322	4.24849381491856	contemporaneity
15326	4.07753599430149	contemporaneity
15388	4.74492553041033	contemporaneity
15394	4.41883240014766	contemporaneity
15386	4.49979857033503	contemporaneity
15401	3.17805263283428	contemporaneity
15369	3.97029047989353	contemporaneity
15396	0	contemporaneity
15325	3.13549206005164	contemporaneity
15377	4.60516506916368	contemporaneity
15398	3.91202044139062	contemporaneity
15309	3.98898159877653	contemporaneity
15334	4.15888115771374	contemporaneity
15422	3.93182454049132	contemporaneity
15315	4.18965313440016	contemporaneity
15371	3.36729456433753	contemporaneity
15307	3.78418799690549	contemporaneity
15370	3.76119826154911	contemporaneity
15314	2.83321230734159	contemporaneity
15387	3.71357006620816	contemporaneity
15306	3.13549253368704	contemporaneity
15414	4.35670723262808	contemporaneity
15333	3.21887468450728	contemporaneity
15392	3.55534641074852	contemporaneity
15328	2.94443709024398	contemporaneity
15318	3.43398577439156	contemporaneity
15410	4.11087216071693	contemporaneity
15375	4.0073318059355	contemporaneity
15400	2.77258674834849	contemporaneity
15391	3.80666091765574	contemporaneity
15384	1.79175839452172	contemporaneity
15349	3.66355949690969	contemporaneity
15390	3.36729449600169	contemporaneity
15338	3.25809467705223	contemporaneity
15376	1.09861123540599	contemporaneity
15645	3.33220307542017	contemporaneity
15630	3.93182377723165	contemporaneity
15682	2.89037062315687	contemporaneity
15650	3.76119880466338	contemporaneity
15408	3.33220325081535	contemporaneity
15383	2.8332104971015	contemporaneity
15697	3.4339850609016	contemporaneity
15628	3.82863904357837	contemporaneity
15688	2.83321092480607	contemporaneity
15686	2.89037021330453	contemporaneity
15602	2.07943931009086	contemporaneity
15367	1.79175816118893	contemporaneity
15698	3.6888771084052	contemporaneity
15676	3.04451908742953	contemporaneity
15679	0	contemporaneity
15677	0.693147180559945	contemporaneity
15627	0	contemporaneity
15411	2.94443563986387	contemporaneity
15368	2.5649477262834	contemporaneity
15638	3.13549168525094	contemporaneity
15640	4.21950518911522	contemporaneity
15399	3.46573366753286	contemporaneity
15656	3.0910403257254	contemporaneity
15659	3.17805180982993	contemporaneity
15658	4.00733089417787	contemporaneity
15421	3.4339842634252	contemporaneity
15696	4.46590632099544	contemporaneity
15413	3.80666060871353	contemporaneity
15644	3.2580940681301	contemporaneity
15412	3.09104111206087	contemporaneity
15675	2.30258403421053	contemporaneity
15417	3.93182361333919	contemporaneity
15639	3.21887304899743	contemporaneity
15366	1.79175781267386	contemporaneity
15543	3.95124183749329	contemporaneity
15604	2.99573082899044	contemporaneity
15343	3.17805280784222	contemporaneity
15501	3.29583566194611	contemporaneity
15648	3.91202089895787	contemporaneity
15620	2.94443791535734	contemporaneity
15327	4.35670565670825	contemporaneity
15420	3.04452068908142	contemporaneity
15425	2.70804796401062	contemporaneity
15646	4.48863425484361	contemporaneity
15685	4.00733078445094	contemporaneity
15423	3.55534410165269	contemporaneity
15652	3.3322017658325	contemporaneity
15654	3.21887169295535	contemporaneity
15619	4.18965069050186	contemporaneity
15653	4.33073170967338	contemporaneity
15474	3.87119920242224	contemporaneity
15463	4.21950558067806	contemporaneity
15424	2.63905597788876	contemporaneity
15626	1.09860866628996	contemporaneity
15625	3.4965037764239	contemporaneity
15587	3.58351554732894	contemporaneity
15632	1.60943203614546	contemporaneity
15605	3.09104125226739	contemporaneity
15591	2.89036995085127	contemporaneity
15600	3.25809482997797	contemporaneity
15559	2.83321212436618	contemporaneity
15558	2.83321177912593	contemporaneity
15629	3.98898218517805	contemporaneity
15382	3.3322027885705	contemporaneity
15599	3.6375824096678	contemporaneity
15607	2.30257711059521	contemporaneity
15598	2.63905421565985	contemporaneity
15611	2.30258374662261	contemporaneity
15590	3.76119795887339	contemporaneity
15596	2.83321149216667	contemporaneity
15595	2.07943859422574	contemporaneity
15359	1.38629155687731	contemporaneity
15589	4.04304996731825	contemporaneity
15316	3.2580953634206	contemporaneity
15592	0.693145903951094	contemporaneity
15594	3.68887787199192	contemporaneity
15588	3.52635938718906	contemporaneity
15680	0.693147118247022	contemporaneity
15637	2.07943846145079	contemporaneity
15609	1.6094337968868	contemporaneity
15608	2.63905417047857	contemporaneity
15419	3.13549398738667	contemporaneity
15670	3.80666165158722	contemporaneity
15681	3.91202191900766	contemporaneity
15738	4.0775365989091	contemporaneity
15699	3.33220167804265	contemporaneity
15641	3.40118150279977	contemporaneity
15728	4.15888017854342	contemporaneity
15612	1.60942097804684	contemporaneity
15673	1.60943729007335	contemporaneity
15674	4.17438550222902	contemporaneity
15603	3.43398399859661	contemporaneity
15606	3.87119937061739	contemporaneity
15610	3.36729442564799	contemporaneity
15418	3.4339858262915	contemporaneity
15582	3.76119655250386	contemporaneity
15668	3.46573200397643	contemporaneity
15662	1.60943723957211	contemporaneity
15657	3.93182420681927	contemporaneity
15563	3.8501457302628	contemporaneity
15660	2.70804884256227	contemporaneity
15378	1.38629347405237	contemporaneity
15363	1.79175833403575	contemporaneity
15303	2.33743836225668	locality
15304	2.98201221328308	locality
15305	3.47604312680488	locality
15306	3.24450212182261	locality
15307	2.91614217384065	locality
15308	2.86977986704306	locality
15309	2.65616968409476	locality
15310	2.01077570279402	locality
15311	3.50580038680148	locality
15313	0.597650837591615	locality
15314	2.48365970175727	locality
15315	2.56271904938045	locality
15316	1.62525798102516	locality
15317	3.21628802776368	locality
15318	3.08501084834431	locality
15319	3.65246086801069	locality
15320	2.14490423368516	locality
15321	3.47533829658797	locality
15322	2.7940004248906	locality
15324	3.07784661461132	locality
15325	2.18973658696775	locality
15326	2.91808288766311	locality
15327	0.785031229575049	locality
15328	2.19744066831039	locality
15330	3.24417328652157	locality
15331	3.39209424432313	locality
15332	3.01110594611628	locality
15333	2.43646931420216	locality
15334	2.59419867296411	locality
15336	2.54047639154646	locality
15337	2.19825682366265	locality
15338	2.69481948397649	locality
15339	2.26947591143892	locality
15340	3.00867363829959	locality
15341	1.56802259666431	locality
15342	2.89527414409723	locality
15343	3.37246495263816	locality
15349	0	locality
15359	1.5515453519934	locality
15363	0	locality
15366	1.37970504836958	locality
15367	1.02611343512024	locality
15368	1.30163311859154	locality
15369	2.1764712768648	locality
15370	3.04682665716861	locality
15371	2.94991825885667	locality
15373	2.01451172008456	locality
15374	1.68663610412806	locality
15375	3.16783820121893	locality
15376	2.07322401531864	locality
15377	2.82863496957736	locality
15378	0	locality
15379	1.96806583421913	locality
15380	3.41147756336277	locality
15382	2.80123516913686	locality
15383	2.72908454893817	locality
15384	3.03353362259441	locality
15386	2.76558799123219	locality
15387	3.04448854623164	locality
15388	2.10386758532894	locality
15389	1.64628988436274	locality
15390	2.5927421968074	locality
15391	1.92964432180106	locality
15392	2.53457963308527	locality
15394	2.03688154980036	locality
