timestamps	entropy	aspect
16119	3.97029133125676	contemporaneity
16155	4.38202623995986	contemporaneity
15840	3.58351686299879	contemporaneity
16112	4.54329433466353	contemporaneity
15814	3.21887567064299	contemporaneity
16151	4.5951187087821	contemporaneity
16128	4.63472792387453	contemporaneity
15823	4.21950613725479	contemporaneity
16114	4.09434233914592	contemporaneity
16124	4.69134620664635	contemporaneity
16150	4.0073309699487	contemporaneity
15819	4.61511380221475	contemporaneity
16145	3.66355736030769	contemporaneity
16117	2.30258085024675	contemporaneity
15817	3.43398164605956	contemporaneity
16154	3.91201967972636	contemporaneity
16122	2.39789307956958	contemporaneity
16108	4.27666333776124	contemporaneity
15816	4.3944420373956	contemporaneity
16104	4.17438431466185	contemporaneity
16105	4.09434217421162	contemporaneity
15765	4.79578358402135	contemporaneity
16149	4.48862986127765	contemporaneity
16166	3.13548530107634	contemporaneity
16023	3.52635516378863	contemporaneity
15846	1.38628733831386	contemporaneity
16125	1.098604889286	contemporaneity
16099	4.51085248223122	contemporaneity
15822	4.02535067688804	contemporaneity
16029	2.77258845710395	contemporaneity
16017	3.21887495787849	contemporaneity
16164	4.02535063782729	contemporaneity
15976	3.2958360607886	contemporaneity
15975	3.95124011920888	contemporaneity
16156	4.31748383135191	contemporaneity
16057	4.11086644996682	contemporaneity
16094	3.9120179857466	contemporaneity
16035	4.38202483194109	contemporaneity
15980	4.02534912557457	contemporaneity
15978	3.87119373505508	contemporaneity
15757	4.09434235798568	contemporaneity
16015	1.38629430326065	contemporaneity
15967	4.36943083668879	contemporaneity
16144	4.76217252443368	contemporaneity
15950	3.71356690272014	contemporaneity
15966	3.73766440861009	contemporaneity
15965	4.17438635328554	contemporaneity
16159	3.43398475403757	contemporaneity
16004	4.43081605722868	contemporaneity
16123	4.46590710976091	contemporaneity
16006	4.21950519219433	contemporaneity
16013	0.693147180559945	contemporaneity
16008	3.76119777772041	contemporaneity
16010	4.23410461917704	contemporaneity
15971	4.34380299392906	contemporaneity
15969	3.87119749003328	contemporaneity
16009	3.71356862641998	contemporaneity
16041	4.11086768258412	contemporaneity
15968	4.4773324847735	contemporaneity
16012	3.98897821591395	contemporaneity
16152	4.00733090003707	contemporaneity
16120	4.30406176911203	contemporaneity
16102	3.71356762829131	contemporaneity
16007	4.24849191606964	contemporaneity
16107	4.61511276898551	contemporaneity
15979	3.66355766230812	contemporaneity
16147	4.00733053178466	contemporaneity
15917	4.39444637941891	contemporaneity
15918	3.61091046362968	contemporaneity
15749	4.17438581258531	contemporaneity
16037	4.31747204118771	contemporaneity
16021	3.97028928658966	contemporaneity
15875	3.04450572103019	contemporaneity
16030	3.78418198818042	contemporaneity
15811	4.36943226634117	contemporaneity
15913	4.26265942052547	contemporaneity
15810	4.20466996929186	contemporaneity
16032	3.95122780905165	contemporaneity
15747	1.94588859797607	contemporaneity
15921	3.89179923019347	contemporaneity
15742	0	contemporaneity
15919	3.82861878640141	contemporaneity
15939	4.317477306082	contemporaneity
15940	4.71849510217072	contemporaneity
16025	2.70804089660033	contemporaneity
15877	4.47733600076621	contemporaneity
15806	2.77257308788486	contemporaneity
15815	2.48490105202127	contemporaneity
15990	2.07943356515162	contemporaneity
16100	2.07943180722475	contemporaneity
15981	2.8903702799909	contemporaneity
15989	2.39788248491378	contemporaneity
15807	1.0986115159266	contemporaneity
15820	1.0986115159266	contemporaneity
15987	3.63758475312007	contemporaneity
15983	3.43397625637885	contemporaneity
15988	0	contemporaneity
15808	2.484906649788	contemporaneity
15784	3.71356525962495	contemporaneity
15751	1.79173314095347	contemporaneity
16089	2.63905732961526	contemporaneity
15759	3.21885113097432	contemporaneity
16014	3.7376649733438	contemporaneity
15771	2.77257908340387	contemporaneity
15764	1.38629436111989	contemporaneity
15797	2.89036711323619	contemporaneity
15779	3.04450873367016	contemporaneity
16121	3.63758380148911	contemporaneity
15752	3.82862348953046	contemporaneity
15785	2.89037160378301	contemporaneity
15778	3.43398322814856	contemporaneity
15889	2.56493354950721	contemporaneity
15762	2.30258503716625	contemporaneity
16103	1.60943174160402	contemporaneity
16066	3.61091550234416	contemporaneity
15787	0	contemporaneity
15766	0.693146794202261	contemporaneity
15769	0	contemporaneity
15754	2.63905230059608	contemporaneity
15776	3.55534446522853	contemporaneity
15763	3.55534688171292	contemporaneity
16038	0.6931373806013	contemporaneity
15770	1.09860618493789	contemporaneity
15760	3.17805135470875	contemporaneity
15781	3.93182239094854	contemporaneity
15799	3.80665542477573	contemporaneity
15775	3.21886926001567	contemporaneity
16087	1.94590571218431	contemporaneity
15809	2.94443797819306	contemporaneity
15777	3.09104141410403	contemporaneity
15915	1.60942461057196	contemporaneity
15892	4.24848419365932	contemporaneity
15753	4.21950363537467	contemporaneity
16081	3.80665860354002	contemporaneity
16131	2.63905191305624	contemporaneity
15818	1.79174905369354	contemporaneity
15826	2.89036485954706	contemporaneity
16084	2.56494859801647	contemporaneity
16127	3.04451845852584	contemporaneity
15755	3.58351690528765	contemporaneity
16148	3.09103005254827	contemporaneity
16101	2.56494870699727	contemporaneity
16043	3.66355715244573	contemporaneity
15773	2.99573146906217	contemporaneity
15756	3.95123918382078	contemporaneity
15804	3.85014481247227	contemporaneity
15821	2.19722425359037	contemporaneity
