timestamps	entropy	aspect
15455	0.693146727775301	contemporaneity
15465	3.93181631023029	contemporaneity
15450	3.63757416812164	contemporaneity
15466	3.04451035849186	contemporaneity
15451	3.55534206749552	contemporaneity
15458	2.99572472754143	contemporaneity
15464	1.09860320166527	contemporaneity
15449	3.09102616205872	contemporaneity
15463	3.33219719458882	contemporaneity
15454	3.3321912889014	contemporaneity
15476	3.97027808637851	contemporaneity
15503	2.77258700021773	contemporaneity
15478	1.38628959604096	contemporaneity
15477	3.0445142093888	contemporaneity
15456	1.79174995064357	contemporaneity
15448	1.38629436111989	contemporaneity
15502	0	contemporaneity
15500	0	contemporaneity
15501	1.79174610853031	contemporaneity
15479	2.30257494708741	contemporaneity
15448	0.642576928578684	locality
15449	2.54244065834402	locality
15450	1.24318629434396	locality
15451	2.92636238545615	locality
15454	1.33216793246392	locality
15455	0.527042691446374	locality
15456	1.09861002169557	locality
15458	1.42170392628086	locality
15463	0.984607390404877	locality
15464	0.791770565445532	locality
15465	1.87357397417124	locality
15466	0.786419278603049	locality
15476	1.38629245315246	locality
15477	1.06034107842565	locality
15478	1.74182021036719	locality
15479	1.38629436111989	locality
15500	0	locality
15501	0	locality
15502	0.93653259450338	locality
15503	1.20928782401621	locality
15448	1.79175946922806	genre
15449	3.45800216866295	genre
15450	3.59698894680459	genre
15451	3.61482116223878	genre
15454	2.8578375748915	genre
15455	3.28661967109046	genre
15456	2.5126585295298	genre
15458	3.59830918187173	genre
15463	3.09392653658058	genre
15464	3.26218840407321	genre
15465	3.65387932474374	genre
15466	2.7661765039277	genre
15476	2.68594532466979	genre
15477	3.01737298862352	genre
15478	2.62504815873254	genre
15479	0.693147180559945	genre
15500	1.38629436111989	genre
15501	1.38629436111989	genre
15502	2.53348451560049	genre
15503	3.43031345615007	genre
