timestamps	entropy	aspect
15393	1.94590712626792	contemporaneity
15335	1.79175563415391	contemporaneity
15349	2.19722221598219	contemporaneity
15280	2.39789128327382	contemporaneity
15477	0	contemporaneity
15449	3.21887135766055	contemporaneity
15378	2.56494494602787	contemporaneity
15373	1.09861161534879	contemporaneity
15350	2.39789160001579	contemporaneity
15391	0.693146731895564	contemporaneity
15508	1.94590581702808	contemporaneity
15473	0	contemporaneity
15530	0	contemporaneity
15405	0	contemporaneity
15505	0.693145777946641	contemporaneity
15491	0.693145159331701	contemporaneity
15408	2.94443716271134	contemporaneity
15401	1.38629018979042	contemporaneity
15533	0.693146682516676	contemporaneity
15406	2.77258703803671	contemporaneity
15483	1.94590633346017	contemporaneity
15398	1.60942899822743	contemporaneity
15404	1.60942909845437	contemporaneity
15281	0.693146721713524	contemporaneity
15497	1.38629227002057	contemporaneity
15429	0	contemporaneity
15529	1.94590789867741	contemporaneity
15467	1.60943554349362	contemporaneity
15354	1.60943552548144	contemporaneity
15419	0.693146170394379	contemporaneity
15317	2.30258172477671	contemporaneity
15403	2.39789105375536	contemporaneity
15455	2.6390547214827	contemporaneity
15383	2.48490206832375	contemporaneity
15356	2.39788631227202	contemporaneity
15376	2.5649396438024	contemporaneity
15461	2.30257567754106	contemporaneity
15270	2.19722176256754	contemporaneity
15489	1.3862889892544	contemporaneity
15370	2.77258653419839	contemporaneity
15336	2.19722146372802	contemporaneity
15396	1.09861223361334	contemporaneity
15384	0.693143376530193	contemporaneity
15480	2.07943993189577	contemporaneity
15272	1.94590935806853	contemporaneity
15387	3.52635831224055	contemporaneity
15355	2.48490364954543	contemporaneity
15276	2.30258230636198	contemporaneity
15523	2.89036809353006	contemporaneity
15472	3.17804949754469	contemporaneity
15486	3.76118664705434	contemporaneity
15500	2.0794397751771	contemporaneity
15271	3.29583320835258	contemporaneity
15525	2.77258586190597	contemporaneity
15433	3.68887783343615	contemporaneity
15499	2.56493736361059	contemporaneity
15386	0	contemporaneity
15462	2.0794400990548	contemporaneity
15420	1.79175815456217	contemporaneity
15369	0	contemporaneity
15546	1.38629135178343	contemporaneity
15329	1.38629345708008	contemporaneity
15327	1.09861050892601	contemporaneity
15528	3.46571885657116	contemporaneity
15371	2.19722396891133	contemporaneity
15427	0	contemporaneity
15402	2.39787246781063	contemporaneity
15412	2.94443494565641	contemporaneity
15493	1.94590688446882	contemporaneity
15447	0	contemporaneity
15321	2.39787117312368	contemporaneity
15504	2.83319600918196	contemporaneity
15474	2.63904751913871	contemporaneity
15471	3.09103746291073	contemporaneity
15475	2.19721441316487	contemporaneity
15315	2.30258280835893	contemporaneity
15481	1.0986099023163	contemporaneity
15395	2.63905504540991	contemporaneity
15316	2.70804667381476	contemporaneity
15388	2.89036776142243	contemporaneity
15448	0	contemporaneity
15399	1.79175723106093	contemporaneity
15407	2.07943691761944	contemporaneity
15275	1.60943392451036	contemporaneity
15513	1.09861211015945	contemporaneity
15534	2.19722273503019	contemporaneity
15490	2.56494721679311	contemporaneity
15359	2.94443375218041	contemporaneity
15495	1.79174934970502	contemporaneity
15357	2.77258511568154	contemporaneity
15511	0	contemporaneity
15469	1.79175741625405	contemporaneity
15424	0	contemporaneity
15434	3.25808918502799	contemporaneity
15339	2.19722216352016	contemporaneity
15298	1.09860555611844	contemporaneity
15392	0.69314486986508	contemporaneity
15487	2.07943709081804	contemporaneity
15524	1.09861190027648	contemporaneity
15457	3.04452153955994	contemporaneity
15394	0	contemporaneity
15358	3.25809442741724	contemporaneity
15456	1.09861056007595	contemporaneity
15460	0.693146020013117	contemporaneity
15509	1.79175319521097	contemporaneity
15502	1.38629119509415	contemporaneity
15425	2.19721417660655	contemporaneity
15476	1.09861223293574	contemporaneity
15435	1.60943465202325	contemporaneity
15470	1.09861010328369	contemporaneity
15431	3.68887816715624	contemporaneity
15330	1.0986112421756	contemporaneity
15443	2.07943544634648	contemporaneity
15545	0.693142646155111	contemporaneity
15372	1.38629145516583	contemporaneity
15484	0.693146650775464	contemporaneity
15478	0	contemporaneity
15498	1.60943409694414	contemporaneity
15496	1.38629156305031	contemporaneity
15492	2.77256768610368	contemporaneity
15521	2.83319273147863	contemporaneity
15518	2.99571677179456	contemporaneity
15458	2.77258716811814	contemporaneity
15426	1.09861140860384	contemporaneity
15322	2.83320885479963	contemporaneity
15421	0	contemporaneity
15413	2.48489839689414	contemporaneity
15270	1.88299683131187	locality
15271	0.57590384924904	locality
15272	2.17791377749073	locality
15275	0.449091156886307	locality
15276	0	locality
15280	1.86644968476886	locality
15281	2.48192819415223	locality
15298	1.09861228866811	locality
15315	1.05042444132482	locality
15316	0.693147180559945	locality
15317	1.82889976467469	locality
15321	0	locality
15322	0	locality
15327	0	locality
15329	0.693147180559945	locality
15330	0.693147180559945	locality
15335	1.55524523018764	locality
15336	1.19479399199518	locality
15339	0.693147180559945	locality
15349	1.43412690097365	locality
15350	1.94591014905531	locality
15354	1.56492269993001	locality
15355	1.50063040184684	locality
15356	0.693144632774099	locality
15357	1.38629436111989	locality
15358	0	locality
15359	1.93503057039713	locality
15369	1.6094379124341	locality
15370	1.6094362847913	locality
15371	0.693147180559945	locality
15372	2.30258509299405	locality
15373	2.39789325417679	locality
15376	2.49666717291467	locality
15378	1.13507621318439	locality
15383	2.30960232657615	locality
15384	2.49721258595272	locality
15386	2.30258509299405	locality
15387	2.11589695424857	locality
15388	0.8352058269413	locality
15391	1.33246744704529	locality
15392	1.14841735892351	locality
15393	1.07652239600809	locality
15394	0.665672399985322	locality
15395	2.05556688615912	locality
15396	1.86902513763931	locality
15398	2.12605236242454	locality
15399	2.484906649788	locality
15401	1.20310944050655	locality
15402	1.37407663209441	locality
15403	1.91250365999578	locality
15404	2.14110864329441	locality
15405	0.631332524677518	locality
15406	1.89297809967291	locality
15407	1.64512398167317	locality
15408	2.43921451299522	locality
15412	1.34173444801177	locality
15413	0	locality
15419	0.321144862504558	locality
15420	1.79175946922806	locality
15421	0	locality
15424	1.38629436111989	locality
15425	1.38629436111989	locality
15426	1.09861228866811	locality
15427	2.23655073573316	locality
15429	1.09914060428357	locality
15431	0	locality
15433	1.46413978516379	locality
15434	1.78503004824138	locality
15435	1.94591014905531	locality
15443	0	locality
15447	1.29744027894935	locality
15448	2.79457668321575	locality
15449	2.55014724325069	locality
15455	1.85222942566809	locality
15456	0.704474858196818	locality
15457	0.877133317941519	locality
15458	0.0951898943045388	locality
15460	0.571776249631571	locality
15461	2.6725299390128	locality
15462	2.88993155055087	locality
15467	0	locality
15469	1.79175946922806	locality
15470	2.04666962280659	locality
15471	0.187567935152093	locality
15472	1.09861002169557	locality
15473	1.09914060428357	locality
15474	0.894232505115508	locality
15475	1.69604788694674	locality
15476	1.74844086540341	locality
15477	0.816378296586706	locality
15478	0	locality
15480	0.087685797641867	locality
15481	0	locality
15483	1.89595071997101	locality
15484	2.19722457733622	locality
15486	1.09861228866811	locality
15487	0.693147180559945	locality
15489	2.07944154167984	locality
15490	0.0951898943045388	locality
15491	0.865713454009666	locality
15492	0	locality
15493	1.91479299894775	locality
15495	1.09861228866811	locality
15496	0.693147180559945	locality
15497	0.750106095728499	locality
15498	1.38629436111989	locality
15499	2.19722457733622	locality
15500	1.09861228866811	locality
15502	1.55786636975346	locality
15504	1.09861228866811	locality
15505	2.53610485655376	locality
15508	0.914423301559117	locality
15509	0.985711972876875	locality
15511	0.693147180559945	locality
15513	1.38629436111989	locality
15518	0.693147180559945	locality
15521	0	locality
15523	0.413614387825518	locality
15524	0.136725006930909	locality
15525	1.72423382444381	locality
15528	1.79866874756566	locality
15529	1.93039780424102	locality
15530	1.56972475350082	locality
15533	0.19281466064564	locality
15534	2.83321334405622	locality
15545	0	locality
15546	2.484906649788	locality
15270	2.55779386010773	genre
15271	2.5126585295298	genre
15272	1.78307346903822	genre
15275	1.77703320138127	genre
15276	0.693147180559945	genre
15280	2.62490410186238	genre
15281	2.99718533599494	genre
15298	1.7045514452673	genre
15315	2.23914016444451	genre
15316	0	genre
15317	2.25272833681982	genre
15321	0.693147180559945	genre
15322	1.09861228866811	genre
15327	0.693147180559945	genre
15329	0.636514168294813	genre
15330	1.74786809746676	genre
15335	2.93318682556805	genre
15336	2.03175921856927	genre
15339	2.36938211969468	genre
15349	2.65524554671882	genre
15350	3.07108036273603	genre
15354	2.57962467360857	genre
15355	2.20478541691352	genre
15356	1.79175946922806	genre
15357	2.50135674365334	genre
15358	1.6094379124341	genre
15359	2.0578736229025	genre
15369	1.83929674797766	genre
15370	2.11864924706995	genre
15371	0.636514168294813	genre
15372	2.43844561216993	genre
15373	3.21764791103748	genre
15376	2.75596066830046	genre
15378	3.44424946994632	genre
15383	3.31232717454971	genre
15384	2.90072596768181	genre
15386	2.41867867965098	genre
15387	2.29970649137454	genre
15388	1.56071040904141	genre
15391	1.7432560874178	genre
15392	2.20082764903455	genre
15393	2.63905732961526	genre
15394	1.6094379124341	genre
15395	2.67158738523999	genre
15396	2.63597639963221	genre
15398	1.62715331216638	genre
15399	1.16018624397852	genre
15401	1.4402347497046	genre
15402	3.13826767191511	genre
15403	3.28847645610921	genre
15404	3.27557002074001	genre
15405	2.11928092190985	genre
15406	2.64963906494332	genre
15407	2.265331102109	genre
15408	2.51592825995003	genre
15412	1.93301760590729	genre
15413	0.693147180559945	genre
15419	0.936888307539016	genre
15420	0.900256051268537	genre
15421	1.6094379124341	genre
15424	1.79175946922806	genre
15425	1.01140426470735	genre
15426	1.97224697942344	genre
15427	2.90611440497763	genre
