timestamps	entropy	aspect
14228	4.04303667429482	contemporaneity
14230	3.52635664409843	contemporaneity
15919	3.17804707109691	contemporaneity
15657	3.80662541807075	contemporaneity
15670	4.36942746289559	contemporaneity
15790	3.16400673411272	contemporaneity
15687	1.098611401968	contemporaneity
15924	1.9459086810668	contemporaneity
15662	2.9444374169803	contemporaneity
15932	2.9444321660325	contemporaneity
15659	3.78417421618915	contemporaneity
15764	1.79172839888622	contemporaneity
15761	3.17804693546359	contemporaneity
15484	2.56493940897615	contemporaneity
15621	2.995717719077	contemporaneity
15594	2.48490426121147	contemporaneity
15680	3.33219862834416	contemporaneity
15448	1.79175840144379	contemporaneity
15429	0.69310811744037	contemporaneity
15383	2.07944070087879	contemporaneity
15684	1.79175818268414	contemporaneity
15929	2.63904131719659	contemporaneity
15402	3.85012742917631	contemporaneity
14232	3.46573382888047	contemporaneity
15692	2.56494670625015	contemporaneity
15724	3.52635801459574	contemporaneity
15419	1.79175730972166	contemporaneity
15756	2.48490435827831	contemporaneity
15688	1.94590661524068	contemporaneity
15382	0.693142212418125	contemporaneity
15683	1.79175230970368	contemporaneity
15381	1.60943468630371	contemporaneity
15942	2.94443230934646	contemporaneity
15401	1.94587430879054	contemporaneity
15966	2.63904386703967	contemporaneity
14221	2.63905547170267	contemporaneity
15954	2.39789370286769	contemporaneity
14222	2.19721324857748	contemporaneity
16003	1.60943672317654	contemporaneity
15945	2.19722260787735	contemporaneity
15385	1.79175822529904	contemporaneity
15595	1.09861196819197	contemporaneity
15520	3.55534129579421	contemporaneity
15653	1.94590868416748	contemporaneity
15769	2.30258137087104	contemporaneity
15600	2.7725869117397	contemporaneity
15745	2.63905503329723	contemporaneity
15545	3.09103496274492	contemporaneity
15449	0	contemporaneity
15593	3.43398502198665	contemporaneity
15652	2.94443614648628	contemporaneity
15461	0.693147118680286	contemporaneity
15903	0.693146536605083	contemporaneity
15538	3.13549223700008	contemporaneity
15726	2.94443526837443	contemporaneity
15632	1.79170995730748	contemporaneity
15418	3.2580937342059	contemporaneity
15998	3.36728535847956	contemporaneity
15987	1.09861068150035	contemporaneity
