29970410	1	0	0
6502736	1	0	0
4787424	1	0	0
30633218	1	1	1
5320098	1	1	0
19794221	1	1	1
5637731	1	0	0
48479495	1	1	0
16508166	1	1	1
7748805	1	0	0
46925367	1	1	1
27457147	1	1	1
47182677	1	0	0
39428062	1	0	0
49591778	0	0	0
28447182	1	1	0
16370959	1	0	0
47391657	1	1	1
3478587	1	0	0
6747065	1	0	0
41723933	1	0	0
11998404	1	1	0
2949370	1	0	0
2873889	1	0	0
23638150	1	1	0
15677557	1	0	1
15020189	0	1	1
4938859	1	0	0
14520887	1	0	0
39898792	1	1	1
40563365	0	0	0
3304912	0	1	1
49396730	1	0	0
4526305	1	1	1
23265125	0	0	1
24856261	0	1	1
3423731	1	0	0
20131065	1	1	0
23238082	1	0	0
45307368	1	1	0
29416682	1	0	1
23853724	1	1	1
45845722	1	1	0
42554670	1	1	0
24181301	1	1	0
13725104	1	1	0
40787146	1	0	0
33986489	1	1	1
5485650	1	0	1
3973347	1	0	0
41336915	1	0	0
11600787	1	1	0
39167800	1	0	0
10807443	0	0	0
35364845	1	1	0
23439531	1	1	0
2948640	0	0	0
18566688	1	1	1
3002379	1	1	1
6452020	1	0	0
9321010	0	1	1
49358414	1	1	0
47925288	0	1	1
14525857	1	1	0
16225683	1	0	0
49857491	0	1	1
7416673	1	1	0
6937126	0	0	1
9653222	0	0	1
8270884	1	0	0
19114015	1	0	0
3860200	1	0	1
42964489	0	0	1
4780586	1	1	0
48542096	1	1	0
29029044	1	0	0
10326405	1	0	1
22642943	1	1	1
42684158	1	0	1
7618980	1	0	0
9277425	0	0	0
4848122	0	0	1
30923623	1	0	1
10424950	1	1	1
38083405	1	1	1
7105867	0	0	0
48816258	1	0	0
13608390	1	1	1
26457274	0	0	1
4397563	0	1	1
14932889	1	1	0
38354363	1	0	0
5408101	0	0	1
45431516	1	1	0
10228161	0	0	0
4738898	1	1	1
47509546	1	1	1
34776460	1	0	0
7781890	1	0	1
32309103	1	1	1
26506597	1	1	1
14462062	1	0	0
25614632	1	0	0
49624402	1	0	1
11924005	1	0	0
3239973	1	0	0
2917828	1	1	0
33957191	1	1	1
5613455	0	0	1
14063067	1	0	0
32607864	0	0	1
18767420	0	0	0
48303691	0	1	1
33813069	0	1	1
28053650	1	1	0
6992675	0	1	1
10637132	0	0	0
11025336	1	1	1
47244000	1	1	1
47126893	1	1	1
5781009	1	0	0
20977821	0	1	1
49980381	1	1	1
49501702	1	1	1
45590928	1	1	1
46664723	1	1	1
48631154	1	0	0
19911778	1	1	1
28068339	0	1	1
49828903	0	0	0
39991179	1	1	0
7379290	0	1	0
11867705	1	1	1
46092690	0	1	1
47845561	0	0	0
45920397	1	1	0
34165041	1	0	1
48806678	0	0	0
23340294	0	0	0
48504620	1	0	0
13501473	1	0	1
48941778	1	1	1
4286071	1	0	0
48025999	0	0	1
48519560	1	1	1
47815490	0	1	0
11669844	1	1	0
49219210	1	0	0
48365873	0	0	1
42378133	1	1	1
3768204	1	0	0
49015748	1	1	1
29471745	1	0	0
4378506	0	0	0
7540459	0	0	1
14946162	1	0	1
6462275	1	1	0
8776227	1	1	1
48880616	0	0	1
48588582	1	1	0
33660696	0	1	1
4058623	1	0	0
10931569	0	1	1
45936206	1	0	1
5420878	0	0	0
7752871	1	1	0
8983926	0	0	0
3603292	0	1	1
49276956	0	0	1
41457771	1	1	1
23516230	0	1	0
48515616	1	1	0
21500775	1	0	1
39898200	0	1	0
7213842	1	1	1
48720167	0	1	1
47226139	1	1	1
48580921	1	1	0
38486635	0	1	1
46780449	0	0	1
27774412	1	0	1
39740418	1	0	0
12252169	1	0	0
36600688	1	1	0
10413419	0	0	0
6110270	0	0	1
8282774	1	1	1
48959267	1	1	0
18796034	0	0	1
9454105	1	0	1
3631969	0	0	0
18214535	1	1	1
41626391	1	1	0
16355650	1	1	0
46132114	0	0	1
45126083	0	0	1
28653390	0	1	1
47112697	1	1	1
49088314	1	1	1
48103373	0	1	1
48511047	1	1	0
48399790	1	0	0
2790162	1	1	1
49787338	0	1	1
13821923	0	0	1
11539131	1	1	1
13828470	1	0	0
23790594	1	1	1
46725347	0	0	0
1029562	0	0	0
33677353	1	1	1
3479805	0	0	0
17149350	1	0	0
5460898	0	0	1
35350639	0	1	1
12111678	1	0	1
12074462	0	1	1
9321799	0	1	1
3680223	0	1	1
8316275	1	0	0
32966925	0	1	1
33470762	0	0	0
25127732	1	0	1
12093207	0	1	0
2236709	1	1	0
14770371	0	1	1
7892073	1	1	1
8686821	1	0	0
21910487	0	0	1
4228395	1	0	1
37391811	1	1	0
7687	1	0	0
19192269	0	0	0
37695344	1	1	1
46720654	0	1	1
2318327	0	0	0
37289916	0	0	0
6964986	1	0	0
2271782	1	0	0
48006186	1	0	1
31682076	1	0	0
25611958	1	1	0
32454899	0	1	1
5725577	1	0	0
25370966	1	0	0
48830425	1	0	0
48990987	0	1	1
47529521	0	0	0
35307682	1	0	1
22029337	0	1	1
42909884	1	1	1
42186852	1	0	1
7829682	0	1	1
48948033	0	0	0
6390606	0	1	1
40997171	1	1	1
13071848	1	1	0
33657112	1	1	0
12411299	0	1	1
48825670	1	0	0
40417061	1	0	0
18130464	1	1	1
49028028	1	1	0
49807596	1	1	1
5277976	1	1	0
21634010	1	0	0
26514448	0	1	1
5751246	0	0	1
47590878	1	1	1
35989386	1	0	0
36057148	0	0	1
37172442	1	1	0
40247811	1	1	1
4447744	1	0	1
37162514	0	0	0
12320559	0	1	1
7439731	0	0	0
17599925	0	1	0
45336987	1	0	1
42949765	1	1	1
49319269	1	1	0
2764146	1	1	0
13759477	1	1	0
33176007	1	1	1
27801648	1	0	1
2883653	1	0	0
2230712	0	1	1
34805456	0	0	0
8328522	0	0	1
48602793	0	0	0
47169578	0	0	1
46939025	1	0	1
47104736	0	1	1
46179134	1	1	1
47800935	1	0	1
10428603	0	0	1
47429995	1	0	0
16711157	1	0	1
9952240	1	0	0
48555415	0	0	0
23971399	1	0	1
14709757	0	0	0
12880910	1	1	1
30311628	1	0	0
36582930	0	1	1
17716010	1	1	0
7964353	1	1	1
47488149	1	1	1
25365494	0	1	1
7937229	1	1	0
19736802	1	1	0
2399681	1	1	0
11934466	0	0	1
45389356	1	0	1
23981055	0	0	1
34880581	1	0	0
6261389	0	1	0
33776114	0	0	1
31148550	0	1	1
13916668	1	0	1
36146731	1	1	1
7320444	1	1	0
32675686	0	1	1
7299766	1	1	0
6997702	1	0	0
40987283	0	1	1
4485208	0	1	1
6611089	1	1	1
23144098	0	1	1
9882947	0	0	0
48184433	0	1	1
13877989	0	1	1
48745035	1	1	0
5517685	0	0	0
40626636	1	0	1
6917264	0	0	0
48876417	1	1	0
7778221	1	0	0
48046529	0	1	1
4331750	1	0	0
18399210	0	0	0
24057306	0	0	1
18329710	1	1	0
8756805	0	1	1
21521666	0	0	0
6946347	1	1	0
48466394	1	0	1
17588765	0	1	1
49406542	1	1	0
24606423	0	0	0
38029535	0	0	0
39436163	0	0	1
36737979	0	1	1
16442235	0	1	0
11541773	1	1	1
46568235	0	1	0
48217336	1	1	1
46984554	0	1	1
9341753	0	0	0
6325471	1	1	1
42539820	1	1	0
42931945	1	1	0
11282853	0	0	1
32957555	1	0	0
5910721	0	1	1
5265341	1	0	0
9145886	1	0	1
16264779	0	1	0
47848657	0	1	1
17094267	1	0	0
29692019	0	1	1
49545122	1	0	1
30714659	0	0	0
45187588	1	1	0
32239198	1	1	1
7163356	1	1	1
2423062	0	1	1
17991009	1	1	0
34983965	1	0	0
49096018	0	0	1
25095074	1	0	1
10374121	0	1	0
40691758	1	1	1
2445992	0	1	1
47885195	0	1	1
9911751	0	1	1
20407148	1	1	1
26878692	1	1	0
32953555	1	0	1
36539902	1	0	0
40505305	0	0	0
27284279	0	0	1
37579630	0	1	1
46776624	1	1	0
49119378	1	0	0
27774791	0	1	1
48815239	0	1	0
49293829	1	0	0
32174726	1	1	1
48456562	1	0	0
25194836	0	0	1
46586657	1	0	0
9868379	1	0	1
10326323	1	1	1
2168899	0	0	1
47790810	0	0	1
48911286	1	1	0
8035279	0	1	1
49460966	1	0	1
5354281	0	0	1
5897962	1	0	0
32000065	0	1	0
41557691	0	0	0
16486655	0	0	1
11321465	1	0	1
3475627	1	1	0
7014063	1	1	0
9027470	0	1	0
35129446	1	0	0
26598360	0	1	1
9695459	1	0	0
3868845	0	1	1
47343082	1	1	0
2707938	1	0	0
12156381	0	1	1
46935506	0	0	1
13718027	1	1	1
25396880	1	0	0
10462198	1	0	1
19239335	0	1	1
40364447	0	1	1
10402426	0	0	1
48322451	1	0	0
15699379	1	1	1
5432528	0	0	0
30410303	0	1	0
10645616	0	0	1
45325773	1	1	1
49406989	1	1	0
19380895	1	0	0
49082241	0	1	1
19341372	1	0	0
47447669	1	0	0
22368061	1	0	0
33518498	1	0	1
3883834	0	1	0
11183275	1	1	1
19386186	1	0	0
47381759	1	0	0
49355756	0	0	1
33434441	1	0	0
6546055	1	1	1
33404554	1	1	0
31678226	1	0	0
3426736	0	1	1
46896383	0	1	1
31787079	0	1	0
5923588	1	1	1
7984395	1	0	0
47883591	0	1	1
9889487	1	1	0
38842603	1	1	1
27845116	1	1	1
9979755	0	1	1
34470266	1	1	1
20053399	1	1	1
12121879	1	1	0
47240394	0	0	1
6731541	0	0	1
47369384	1	0	1
49765902	1	1	0
47275981	1	0	0
7210939	0	0	1
41251962	0	1	1
14419918	1	0	0
48232727	0	0	0
11918471	1	0	0
4887880	0	1	1
34724888	1	0	0
45240683	1	1	1
48619458	1	0	0
37724774	1	1	1
21185923	0	0	1
47182129	0	1	1
19869587	0	0	0
48536910	0	0	1
29458478	1	1	0
49114779	0	0	0
45134764	0	1	1
31250408	1	1	0
21075698	1	0	0
42283280	0	0	1
24937311	0	0	0
3996495	0	1	1
23571541	1	1	1
35936408	0	1	1
33411141	1	1	1
39311634	0	0	0
47977374	1	0	1
30300851	0	1	1
32966527	0	1	1
15393363	0	0	0
30142869	1	0	0
40318068	0	0	0
45932649	0	1	1
4979489	1	0	0
2291567	1	1	1
25085963	1	0	1
38354399	1	0	0
49940652	1	1	0
37106065	1	0	1
5166712	1	1	1
49436498	0	0	1
35835857	1	0	1
34981976	1	0	0
5097178	0	1	0
48391623	1	1	0
48811466	1	0	0
49454695	0	0	0
33152977	0	1	1
5077328	0	0	1
7720943	1	1	0
49716313	0	0	1
45240945	0	1	1
33169789	0	0	1
2914781	0	0	0
25294472	0	0	0
20471903	1	0	0
5839868	1	0	1
20707779	0	1	1
49831943	1	0	0
47469087	1	1	1
5258833	0	0	1
36136523	0	0	1
2509909	1	0	1
6638266	1	1	0
12540369	1	0	0
13834823	0	1	0
27487079	0	1	1
5516497	1	0	1
39198907	1	1	0
38213001	0	0	1
37569364	1	1	0
11298680	1	0	0
8718324	1	0	0
41155383	1	1	0
47752591	0	0	1
6606354	0	0	0
37541225	0	0	1
28784526	1	0	1
12696749	1	0	0
45692413	1	1	1
26340216	1	0	1
47747708	1	1	0
49726016	0	1	1
32548794	0	1	1
5856926	0	0	0
10923419	0	0	0
43027789	1	0	0
18205119	0	0	0
39746087	0	1	0
9003804	0	0	1
34047593	1	0	1
6304123	1	0	0
7763519	0	1	1
43010303	1	0	0
37251946	0	0	1
32159497	1	0	0
41527489	1	0	1
40118146	0	1	1
39879121	1	1	0
34470310	1	0	0
10411433	1	1	1
49792808	0	0	0
16223563	0	1	0
49554167	1	1	0
48575899	1	0	0
49321664	0	1	0
37666683	1	1	1
45711459	0	1	0
36864128	0	0	0
13835970	1	0	1
27444420	0	0	0
4044188	0	0	1
10964154	0	1	1
12874328	0	1	0
49245554	1	0	0
21494862	0	1	1
22448231	0	1	0
28423415	1	1	0
46071410	1	1	1
39343626	1	0	1
46275362	1	0	0
39667144	0	0	0
48936950	0	1	1
5899319	0	1	1
48171841	0	0	1
7423336	0	0	0
30796555	0	1	1
3496867	1	1	1
31352772	0	1	1
49565047	0	0	0
23706780	1	0	0
45907126	1	0	0
49549521	0	0	0
17823270	1	1	1
45160406	0	0	0
8013433	0	0	1
28532628	1	0	0
48757354	0	1	1
45420560	1	1	1
33695151	0	0	0
48965389	0	1	1
49062334	1	0	0
49922350	1	1	0
49707709	0	1	1
48679648	1	0	0
47569063	1	0	1
9076404	0	0	0
40971723	0	1	1
27395672	1	0	1
48048376	1	0	0
47720373	1	0	1
47134415	0	0	0
49682446	1	0	0
7310641	0	1	1
42960583	0	0	1
41721131	1	1	0
46175284	0	0	1
38383236	1	0	0
11658206	0	0	1
49927450	1	1	0
45282249	0	1	1
47450727	1	1	1
2615703	0	1	1
35827387	0	1	1
48839386	0	1	0
49305532	0	1	1
49480186	1	0	0
12727600	0	1	1
49676337	1	0	0
49741406	0	1	1
42601076	0	0	0
4737341	0	0	1
4806529	0	1	1
3116219	0	0	0
48044111	0	0	1
20375709	1	0	0
46775452	0	0	0
39558097	0	0	1
29908182	0	1	0
16909498	1	0	0
6050492	0	0	1
39531594	1	1	1
38206845	0	1	1
47701532	1	0	1
21527082	0	1	1
42404689	0	1	0
46146246	1	0	1
46628158	0	1	0
48139500	1	1	1
41214881	0	1	1
3496153	1	0	1
8681298	1	1	1
38784295	0	1	1
49514463	0	0	1
12345462	0	0	0
36376430	1	1	1
12192147	1	0	1
23144215	1	1	1
26617000	0	0	0
12695249	0	1	1
40059217	0	1	1
48206781	0	1	0
45792777	1	1	0
30639526	0	0	1
16447954	1	0	0
4438599	1	0	0
48501340	0	1	1
49005825	1	1	1
48235017	1	1	0
47715263	0	0	1
17064182	0	1	1
9035014	0	1	1
39308751	1	0	0
49386163	0	0	0
49252562	0	1	1
48550354	0	0	1
16195682	1	0	0
31715645	0	0	0
49275055	0	1	1
49385959	1	0	0
6446517	1	0	0
15080022	1	0	0
7277276	1	0	0
12959719	0	0	1
49287980	0	1	0
17984338	0	0	1
42826822	0	0	0
5103378	0	1	0
48280119	1	0	0
46124635	0	0	0
29767777	1	0	0
48376933	1	0	1
45267186	1	0	0
49460338	0	0	0
47551713	0	1	1
47739904	0	0	1
46189312	1	1	0
20468106	0	1	1
17858494	1	0	0
48724284	1	0	0
49250830	1	0	0
46404290	0	1	0
42313934	0	0	0
34895452	0	0	1
42925594	0	1	1
42634890	1	0	0
47505538	1	0	0
49811005	0	1	1
49930008	0	1	0
46608499	0	1	1
38216185	1	0	0
10173627	1	0	0
46586965	0	0	0
25109025	0	1	1
45930102	0	1	1
49445245	1	0	0
49386693	1	0	0
28744068	0	1	1
48317680	0	1	0
48698871	0	0	1
29568894	1	1	1
49585585	1	1	0
49466707	0	1	0
5142790	0	1	1
48962064	0	1	1
46859277	0	1	1
22306096	1	0	0
49194701	1	0	0
32473987	1	0	0
47201424	0	0	1
2465033	0	0	1
47211501	1	0	0
48302421	1	0	0
